Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
152,86,24754.818339245416,3.486269741110833,3.3362879180354694,3.4498623393706467,2.626452990669482,2.747655959988833,2.8919370935075395,2.92813802258759,45.15050601567668,59.586573398794805,45.227313899184246,10.000000000000002,42.4295556009851,30.745814180191267,26.167508736128063,24754.817630014088,3.4862688634991152,3.336284371834515,3.4498695612942116,2.6264539277212506,2.747655997921228,2.8919350300561897,2.9281382385959276,45.15053348565623,59.58676526628485,45.226886679415074,10.000000000000002,42.429584721800914,30.74593666270636,26.16752021968676,1.1685922011367247,170.36188921529754,344.0065969819672,5.907626280057398,19.718224467731012,874.7564355661476,721.3165548961081,18.44824173909318,8.688353317108604,2069.4803024368566,1563.9659124880989,56.890139391427425,1.169229280046435,87.41163892550604,86.43500277702209,49.60186534473212,1.5891008609790216,38.98668016577109,63.68042270676171,11.589940085530774,0.46228988824494677,168.25904714906497,150.4765361987037,0.5489782197105646,19.26268176008381,494.85792170406035,115.25732554831363,104.7369735582631,866.9603433609009,94.0,1410.0,954106.4162351253,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
153,85,24115.42775914126,3.465132329425585,3.684129087297464,3.4029567243887664,2.587001319741129,2.7557184851931367,2.9268198857709207,2.929291424979919,45.90209381573674,42.85034662001877,47.283205640183695,10.000000000000002,42.278210226541084,32.02271181291059,26.298228323121364,24115.427749439034,3.4651316231467355,3.684128696009531,3.402957296486922,2.5870022884332733,2.755711254060498,2.9268213949582016,2.9292915833935167,45.90214091208102,42.850303927862115,47.28318940172572,10.000000000000002,42.278263921623854,32.022709416181286,26.29822205056404,1.3195758142919152,214.43528772014622,292.2519884339049,6.225761814027906,8.819281548611785,602.2899032456125,562.6259957134341,10.834036797915246,5.466016514580816,2345.426749555081,1775.4730063371178,49.128417541492226,51.04160542622411,35.23164306542557,17.83429513621168,8.59120726780177,1.4247830151206062,4.586608898578751,45.50807061164009,17.7349319854493,1.0310624030380822,200.9356358469421,164.90111310484977,1.4572107965368009,3.119571494666922,225.3564721869078,40.37253324112613,63.53407589305247,896.0177946090698,95.0,1425.0,1023548.0868366539,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
25,274,24082.914632376538,3.4686692705795608,3.6459627905847976,3.3955020032603294,2.5850818789726384,2.7618868501403098,2.933133156716465,2.929375651299443,45.870905205609056,44.13814274012995,47.83673647731261,10.000000000000002,42.27432553323134,31.92199372641421,26.241323023229658,24082.909933703784,3.468679585677375,3.646006731086338,3.3954255683314987,2.585037418628659,2.7619477324074686,2.933289193240431,2.9293744256648875,45.871469711487705,44.13625309883635,47.84119278344996,10.000000000000002,42.27309789311676,31.92457074252838,26.240696798085658,1.2406648568993506,192.95494533235313,305.15692031413346,6.055581976813832,10.130169937250718,594.4777160002958,541.5094586574304,11.283940602042652,5.507363088768149,2260.7905454484408,1715.3354151010985,45.8005727129315,32.8379515914015,35.62983023517184,16.539730197210496,13.01039594605449,1.0705914874787954,4.911144158339389,52.755827523523216,15.856276664747053,1.0885585181401694,200.10214279773558,158.96268490328643,1.5421287546371427,5.003044072572074,241.02939477131315,41.29340458723628,65.36734823944585,2605.634433746338,285.0,4275.0,993454.0332420222,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
48,277,24165.908871114538,3.4702987291736322,3.529233292566856,3.371407471731733,2.6012900091547655,2.7504112635774867,2.9699354566493597,2.9293647371173828,45.8144392887829,48.81004895235737,49.24227193215375,10.000000000000002,42.30698359094562,32.77040007818154,26.20636758816949,24165.90703320936,3.470299323720665,3.5292285927195257,3.371406027840546,2.6012903046747966,2.7504117335351514,2.969933531406863,2.9293646232233703,45.814434209907624,48.81025502918072,49.242358603172555,10.000000000000002,42.30698707194623,32.77036023373024,26.20636897674651,1.0941674283911516,137.06636321878796,319.1302201357893,5.371643594100167,10.707787170753983,641.3512412181336,591.494396212515,11.740567176187325,4.434619443482715,2123.437600357611,1610.8099073818817,46.54170963661877,9.376097693440848,28.106385599500253,29.792246959759566,29.933212004893086,0.33167859869783184,7.401271734376545,53.66082921875392,18.109166593435155,1.1018214870249292,219.29706218546585,178.82386282546958,2.60270710159182,9.311657441929546,248.42383300054678,40.84521431544385,67.33272619010447,2585.384016275406,284.0,4260.0,935507.1394022476,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
159,75,24530.18742961728,3.480393046508205,3.4920542287382044,3.5351618455103173,2.609106599746399,2.764484213601506,2.8983960994284357,2.9280003340617125,45.47686163633175,50.4244398772166,40.918818124914374,10.000000000000002,42.763444563823775,30.94950139587835,26.16186694184789,24530.182574201153,3.4803832911892805,3.49205691715638,3.535157876569708,2.609109768097315,2.764482187686384,2.8983935977508017,2.928000708350166,45.47720815556072,50.4243710167436,40.918944749105805,10.000000000000002,42.76361963142821,30.949473135179176,26.161916977216286,1.2806555398084367,187.15921570977906,335.27143807452586,5.876644014437063,16.420319823460318,662.0859289116004,528.2177051482117,11.863176839471059,4.899124900902941,2057.613495255474,1563.0537274913434,48.583781395623966,8.268829048692004,56.767370455349806,48.41945477090468,27.343314950117602,1.1301483873745408,52.57157822394295,19.237089474163376,20.12755616179124,0.2836027638088619,147.30849142764004,160.99080979781573,0.8053033802458693,11.69071004829862,377.4626968598195,99.63242407783075,96.2861264397523,789.9907693862915,85.0,1275.0,940233.8927716012,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
89,155,24073.25157526652,3.4692295096106927,3.5754656600335846,3.4103469322799302,2.591954842739386,2.762873354708357,2.928815318793683,2.929300181044612,45.85470610189612,46.76896479811926,46.997235513267924,10.000000000000002,42.29222281965924,31.972784250986976,26.230570813255635,24073.251267364965,3.4692302341627803,3.5754665912609775,3.410347449025995,2.591954875596627,2.762872271728582,2.928817583175009,2.929300289751813,45.85469693602315,46.76895702792836,46.997233518646645,10.000000000000002,42.292191275867275,31.972859747949684,26.230563878199813,1.2127366736884153,179.23409524372858,309.0808820096352,5.87407614148902,12.145407702649013,621.8359893700192,568.4656730631527,12.068946402006286,4.833850423542982,2196.6323045600047,1666.829749638161,45.88936253213419,15.408200212863354,35.48116579889956,24.123137655069016,22.00565882702753,1.2587131180038298,4.585236116805454,44.25849560451234,18.06188466076405,0.832240586373143,196.41190059677342,163.84033753275696,1.2410444255676354,8.082345360543643,268.6899921930995,48.73186576918438,70.96959901233113,2486.4684641361237,160.0,2400.0,959221.8512820093,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
124,165,24088.01649368839,3.467692174835652,3.654556115904245,3.4221915493557087,2.58870692347202,2.763121459988223,2.9284216627045607,2.9293822879908964,45.942993844742105,43.81987984982893,46.403592236379616,10.000000000000002,42.225053049404046,31.76632589904672,26.231888919822495,24088.01649038166,3.4676920025479054,3.654555029733099,3.42219152513318,2.588706746662945,2.7631183685694163,2.928420544535668,2.9293829450267084,45.94300832891596,43.819866535177724,46.40359249569309,10.000000000000002,42.22513044619623,31.76627914646444,26.231895678116487,1.2396264437657207,188.3886326255862,305.7319056360878,5.957506472642687,11.363949479831668,602.7334996656772,562.0187213958029,11.733100688772094,5.199389490389286,2184.786830218015,1658.0200500348935,43.96063742783769,38.896879450878316,41.22476682212572,18.29334103099989,11.147235031851045,1.1895981256995434,5.971284570790376,42.98554084722655,18.07356833454049,0.8069025033660714,186.61829606035863,154.7105154804982,0.9407568498037833,4.423901059725333,252.2544261171554,48.96952404814441,68.40148609280685,1487.1769404411316,166.0,2490.0,977368.5271461341,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
58,262,24105.523315714294,3.4708282626972657,3.618766983149389,3.447107344356411,2.5870521151551955,2.7600742337265327,2.9157416010043864,2.9293710284744345,45.854532721076765,45.02602856212806,45.09685671470163,10.000000000000002,42.21132773437157,31.576570791017357,26.204749668846297,24105.523112773262,3.4708280048165845,3.618768021525444,3.447108800678323,2.5870529611100483,2.7600733495357592,2.9157374598847112,2.929370946991512,45.85452602137953,45.02600953917426,45.09675697359671,10.000000000000002,42.21133847973358,31.576527533988994,26.204755901868914,1.1969962985261708,179.41913219685264,313.91466100154946,5.922020404132835,10.37456767071183,604.1443355031771,549.9328521921855,11.81109039737801,5.19084565408969,2179.426217050561,1656.014768316242,43.780447896319735,26.16349955909202,50.315588418056464,24.372057504007564,14.055204251692091,1.674348572454083,7.1906177457697025,34.601463132573826,19.71335209103811,0.6712565011868303,174.94209934482907,151.49485498297142,0.6338088627516607,6.263897729009698,273.5122006382791,56.05749789019721,72.4614706652422,2618.3110756874084,285.0,4275.0,987420.1540140323,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
116,181,24172.25984195935,3.4770105557506756,3.500059354420541,3.385278453770077,2.604818478289917,2.7513588526534765,2.9268641493059344,2.928989264753695,45.63820932291497,50.14625290182618,48.50417700316797,10.000000000000002,42.28499181442867,32.1733430704404,26.17147356354114,24172.25943359083,3.4770123622115574,3.5000612338015182,3.3852809974132736,2.6048185872956737,2.751356231663281,2.9268621517404725,2.928989046969514,45.63815770139726,50.14614274224868,48.504067257422506,10.000000000000002,42.28500704748571,32.17330606238483,26.171452164825762,1.195811604006464,182.7100273092372,326.6377626918252,6.015792323340178,12.659336581311418,682.8096521834323,603.9405477944996,13.47120230859123,4.416883970632109,2040.020363539193,1550.621844812452,45.64759053936418,6.598518064268338,32.0132322242841,38.529117875813256,32.82094472296889,1.3807124953461085,5.195557141218486,49.881781106572845,16.741219325128654,0.9633732227359586,213.82112377333948,176.35076986368125,2.1111904799385988,10.759950343173418,267.5395857009476,46.46280131897157,71.09697952533894,1743.342185974121,189.0,2835.0,925533.3289053936,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
160,81,24100.47309397596,3.464869949919941,3.6045155578728156,3.380182663710501,2.597025126316349,2.7568253159315086,2.951747143554228,2.929588917383959,46.034327456969365,45.68648045610575,48.730095549107,10.000000000000002,42.271101933472345,32.358115811966975,26.24909250721996,24100.472854379583,3.4648691589609903,3.604515684587475,3.3801823562927886,2.597024948315485,2.7568256326528857,2.9517478636893415,2.929589104085049,46.0343308743623,45.68648415506819,48.73009897980833,10.000000000000002,42.271107164113786,32.35811764422051,26.24910788684042,1.229475840227211,184.3487506024266,300.165604382737,5.894370879525638,10.938530388990756,601.0338532950168,579.5539258619184,10.93321349047843,4.647715100564914,2120.9766194935646,1607.8819193701424,43.89911172054403,24.643956204889616,36.48869897958448,16.838949791344156,18.324820007521037,0.5443868849578373,4.221351375473229,52.60975544551805,17.017555483007367,1.042198280085439,209.5572358386112,168.92603886171523,2.055397682722674,5.876080799511255,234.75456953837357,38.73698437644735,65.41235976004779,808.9184775352478,88.0,1320.0,946689.6320457013,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
136,138,24128.804437947867,3.4571124061229126,3.6674002982325424,3.3879290218328517,2.582615060259096,2.77114084046156,2.9421309607408075,2.930101811791423,46.32933623933795,43.429854669743065,48.10409742616236,10.000000000000002,42.15216988111493,32.340115771362996,26.29005231269644,24128.73512929329,3.457109694200927,3.6673899726787313,3.387992289123496,2.58263367463613,2.7712693009799234,2.942173905642031,2.9300880340255175,46.328293672592146,43.42992722506264,48.10012917473823,10.000000000000002,42.15291928050536,32.33897573335514,26.29030422384479,1.2500265078250004,191.13823635465454,284.3388874924331,5.906453800527187,11.326332209671122,546.8385987074616,557.7284092910338,10.292061527097964,6.994578711475097,2212.993210077001,1674.19194427921,40.92370065124747,39.65985971743786,30.771109725522468,14.930000253350421,11.03007006125617,0.9238167741068789,4.412171165427262,46.7678500699763,18.110835229908588,0.9752826220961729,210.81067867749175,173.38051517511218,1.8659337199080595,3.928965298065172,222.1339866679624,36.389797195879915,62.307062272186755,1338.8341743946075,144.0,2160.0,957869.505344267,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
91,143,24100.527503268066,3.468234220682777,3.659382637109128,3.4334313543460744,2.590184135537122,2.760379434959131,2.9241198991458726,2.929344421936841,45.91859826676237,43.65187016030984,45.73479747335097,10.000000000000002,42.24911819772588,31.871981883841045,26.231207055117746,24100.52686228953,3.4682335856227837,3.659380076166623,3.4334157414728566,2.590184463633177,2.7603763738997107,2.9241384952973846,2.9293461897518513,45.9185693033073,43.65191578021286,45.73458495512542,10.000000000000002,42.24916055841678,31.872190694616606,26.23121280829119,1.2426111423281787,189.91992022487398,306.38834337855053,5.98222484464716,10.84457645359755,603.4213453302049,560.1743913527548,11.511217310477011,5.02397200956259,2178.555987788397,1653.3918211529513,44.3478872034231,41.94822694027374,42.36064570063865,18.701629722161783,10.476652823961007,1.4350120761972915,5.580393107352636,35.77470515133399,20.22561634536933,0.7085301631623743,186.06243196044596,160.72878112935547,0.8232555943826119,3.9706039827885076,244.4448693460052,48.89445308082859,67.77708486258689,2539.4562056064606,151.0,2265.0,985564.3117811739,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
125,89,24912.74029449567,3.468927239954571,3.293225418665907,3.474438599678731,2.633682061931473,2.7417801660130077,2.8875651084073715,2.9292844235436766,45.86635360240662,62.66141465132317,43.688572336647226,10.000000000000002,42.40336940620526,31.47233971245378,26.23281344007615,24912.740247227775,3.468928577029139,3.293224673616963,3.4744393493410426,2.6336820440455018,2.7417848773655695,2.887567399533375,2.929284168058311,45.86632476284592,62.66143675369243,43.68847396717942,10.000000000000002,42.40333526104855,31.47253206645476,26.232805448434764,1.2231449991019838,181.92585033883654,308.1724349637224,5.894082109502898,16.380140489864132,733.3190666796152,713.0330368971479,13.007767948710752,7.446419345773081,1896.9343204377917,1430.8415397822857,48.451740298341065,1.3770356231560357,106.82647577591962,99.66109160911601,51.487735789125395,2.179574618648465,17.55054177104179,30.555516248509253,19.57982013504612,0.45851299778104804,185.23511531542326,185.19231921493113,0.4153648092311101,18.72602311960857,509.2020597803292,121.29940354823042,105.9262445264346,1511.6218497753143,95.0,1425.0,902618.2448122398,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
123,85,24494.83269121377,3.474642418841417,3.482710072243391,3.3115390634757698,2.60125320090951,2.7826110367053047,2.9614352823352315,2.929056049064644,45.68441912001548,50.94064474489261,53.32363523942508,10.000000000000002,42.346843473217454,32.27761054314684,26.205182591738787,24494.832415628916,3.4746429295643457,3.482709497246597,3.3115390777216303,2.6012533061955962,2.7826093972300754,2.9614401337746954,2.9290561066923404,45.684390928787685,50.94065751771654,53.3236755292445,10.000000000000002,42.34686303193826,32.27758856120581,26.205177896802464,1.253346447892226,203.70319591881608,316.5118797864822,6.246952800720048,23.491382528829888,715.6142101364404,620.7536945171945,16.401051234009955,4.404970955718202,2104.5497247974436,1598.6250494519343,46.590213446315744,3.995073533650383,34.101958837892276,47.008810417564206,35.75640949941942,0.12944837956089508,8.649186994365778,81.58049912702816,9.30605725277766,1.2372211522233458,209.74116728956352,162.45438589639522,3.6892775390326618,12.723961968133015,275.40512525048246,47.733209652746964,68.64726061726192,1577.3420851230621,92.0,1380.0,962335.379238745,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
29,275,24151.21037928266,3.4739898695191633,3.535530154278734,3.369302665591901,2.5915271851945096,2.7603160225270296,2.963780380795443,2.9291338304264416,45.707353146393935,48.399778386886624,49.514502564787236,10.000000000000002,42.25415766125564,32.194176647553455,26.20110834139288,24151.209453291143,3.4739894122417496,3.5355343460586224,3.3693016149294412,2.59152555283027,2.760314403527744,2.9637810380225833,2.9291338670328115,45.707369368987685,48.39956135611746,49.5145515547653,10.000000000000002,42.25416846688962,32.19414646685789,26.201113386046366,1.2076860466862676,185.00061549701343,318.29203873097117,6.020870477693594,11.963991930878088,645.2795359108009,570.5214086734547,12.996257303261473,4.681433229498832,2185.0924472343227,1660.7513112367683,46.22851397897249,8.247288892442548,35.901744557093615,36.16385587082587,26.92127530297821,0.24499237908025676,4.097706499229334,67.25965837037101,13.667058729652949,1.2674782445423658,208.6527422562757,159.42840080838226,2.2265735624041882,10.56191253264197,271.94708270768496,45.301040609808084,69.29991529318673,2710.861359357834,297.0,4455.0,962607.4636889744,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
78,164,24097.1562654305,3.4751320886134014,3.6328486788846037,3.421566533566693,2.590325924518298,2.768365959361989,2.9397765135160325,2.928816340136991,45.72285383445868,44.54084203503772,46.621842722931795,10.000000000000002,42.41203571199428,31.668045524298527,26.17458308680758,24097.154927411,3.475132233768205,3.6328516876913213,3.4215703319915516,2.590325971523473,2.768364318296537,2.939772671109419,2.9288163116039216,45.72283685353954,44.54073803308144,46.621615740522046,10.000000000000002,42.41201561893495,31.668036948450897,26.174586519004816,1.2388918299373697,186.37521600550863,324.10582609022765,5.948598600962067,13.264219722430036,608.8828556300965,520.812895240909,11.966108148106844,4.6953169819686185,2136.0025001661306,1625.34792731968,44.080430048038224,32.298356530734885,49.516407162890026,21.87743838587908,12.602505015322624,0.7716603766107942,7.588281872797776,46.08786262860666,17.456027328191546,0.8135110423574713,177.9714107767427,141.12029644871254,0.8505442971693926,5.504168092083114,263.11211855007355,50.42688276732674,69.92862238002039,2588.6287546157837,170.0,2550.0,971432.83697165,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
68,150,24146.466768275874,3.4733143907668222,3.6660373207556978,3.4551119792232683,2.5902358215768517,2.7531563386506255,2.8955964873219737,2.9290065246951458,45.678963594067625,43.39447228560734,44.691957740405556,10.000000000000002,42.31151328542803,31.279196402505015,26.221226593817427,24146.46662557024,3.473314824430298,3.6660382066448043,3.4551109371513364,2.590235317841949,2.7531579701706304,2.895591466141036,2.9290064807270975,45.678948723619584,43.39448540224252,44.69199010184269,10.000000000000002,42.311504809480695,31.27914408943763,26.221212754000046,1.226510611489694,186.51738478573964,315.1963084549838,6.001358374870595,9.33818286190334,629.1950383375391,553.2523041858393,11.734319944814567,4.807892874741528,2253.9384408835904,1711.6056198031104,48.39579531668245,45.811719338478575,47.60849098080255,21.685366633308668,9.310916859258233,2.615587396570558,8.854378020218611,36.02219649034301,18.55441268617983,0.6587577867172243,168.1748176842804,146.94273607761488,0.5608961821066716,3.944141771549452,266.5292772930054,59.719526987293406,71.8336470836291,2660.4662206172943,160.0,2400.0,1004398.7475773197,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,261,24086.673124165696,3.4643196469948623,3.6490333717243373,3.407087767061653,2.5842805292534585,2.761175068632542,2.9325460118168327,2.9296419195025463,46.07315745963467,44.02361630373844,47.12766926513274,10.000000000000002,42.148791952509576,31.995666094721148,26.251068928397633,24086.672990188352,3.4643170294723613,3.6490324792072384,3.4070871104823794,2.5842783917171577,2.761174635088407,2.932545688776533,2.929642133627462,46.07317069368031,44.02358564188588,47.12767665607552,10.000000000000002,42.148773073745765,31.995671152741817,26.25107040968694,1.2559659551763347,195.94179548331832,297.80326013860724,6.031854899446559,9.613016415805728,575.2577900784327,554.6070932465557,10.919427682641807,6.006946585807666,2207.0361459924666,1673.4298838950701,42.605339167180134,33.74705148522359,36.479785567827484,17.072469233371542,12.470730272255992,1.1426139875599306,4.609443448735632,45.62267380411204,17.75565453834958,0.9719826253463842,199.72070105805187,163.88384823717652,1.3396170571877195,4.827040977981487,242.1023040939101,43.06943941787134,65.91397811260094,2886.3531596660614,327.0,4905.0,966224.9608780977,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,302,24166.86942717438,3.478044449267967,3.5080798210216764,3.4203131446095183,2.6075931657405644,2.7382146550291453,2.897337711726093,2.9286236776910144,45.52132054473059,49.70978572694911,46.633668394766254,10.000000000000002,42.31232652684146,31.384290785673347,26.191382344800186,24166.86361041665,3.4780462766396085,3.508089201611501,3.4203132140552786,2.607593202501926,2.7382119217893703,2.8973373214364617,2.9286235766826247,45.52132180712546,49.709313216210816,46.6337054451356,10.000000000000002,42.312312232100304,31.384326108183597,26.191347813069626,1.2289355124201211,186.34231171138342,326.19554976027865,6.007141557953219,9.758064059156837,702.9385739630303,614.0919327578522,12.853658761137849,4.815662432981579,2106.6355119530112,1599.075825098681,49.67483541848123,9.40598983731598,46.25752656646592,39.95714972584365,27.477140370389634,2.4929018986571787,10.209218367446848,50.91914867329123,15.395910632065341,0.8686004429198626,189.67826677744472,156.9404980248211,1.0363773585863172,10.496431023937198,296.41217996625505,57.727055246470606,77.74125035865778,2885.233904361725,311.0,4665.0,944077.3812168849,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
23,321,24095.99226145131,3.473289097546015,3.5526766100349807,3.4312344350292805,2.5968951284500847,2.7569397446560444,2.926813214441182,2.9289861118519016,45.6902814132356,47.71627791462989,45.84136180294307,10.000000000000002,42.31493423239976,32.00504952037688,26.218809967831373,24095.99081869026,3.473286261265306,3.552674889927057,3.431229608355425,2.596898126243908,2.756924375301427,2.9268102188900507,2.928978306847813,45.69027350267008,47.71625079786342,45.84134665045111,10.000000000000002,42.31495028450304,32.00528894169702,26.21872263937365,1.2354435754063564,189.055666998609,315.22804537428317,6.02176330199142,12.074173084214088,658.7495952710899,585.1274783382498,12.817664662851836,4.517473382166772,2184.26527689945,1658.2820450053719,48.015125091048446,12.694177397198413,36.85825744296382,28.437119719863936,24.387978851901583,1.3152210437257925,5.727033447660591,35.78971219021958,20.51595416889612,0.6796856998442673,191.23000953530743,167.54960821879956,0.9052141401177997,8.849762814277776,279.21371959883095,53.88898621955939,74.22109098772822,2883.324013710022,327.0,4905.0,966343.7045130152,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
156,117,24318.681628793893,3.4673096333329276,3.695931161810333,3.494795257479337,2.586244194492334,2.748099152207923,2.9016458697878367,2.929017019629983,45.83093713205511,42.36162374172773,42.36406349910814,10.000000000000002,42.20626004486268,32.16978628668876,26.27182876842703,24318.681093434305,3.4673136121105697,3.6959342940236333,3.4948013496999364,2.586244145976893,2.74810799976341,2.901650390284609,2.9290168839301858,45.830863436514996,42.36152668513155,42.3638708349836,10.000000000000002,42.20631292850308,32.1696859315335,26.27177883532271,1.2736843858795646,188.47785651099946,301.6589558195205,5.8818113649548955,7.253502298987394,612.8872446635046,566.6920188375655,10.953587457612032,5.41548299964263,2348.9186297942247,1779.3778677064768,49.4397096526051,60.093723805046864,52.67619305100301,29.081286804156875,7.182769072520237,2.8497059718879667,8.857246858682899,14.309152093333752,31.046763423434477,0.3956897316310376,186.23452759142083,183.64024714855444,0.37253068029730935,2.5098430889719205,233.31354691735703,59.30027215442068,68.08865880879164,1144.7787771224976,123.0,1845.0,1037936.7667622522,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
157,104,24278.27819394722,3.472543730390435,3.7208963370277095,3.339642371786655,2.581395046531943,2.7736564168723863,2.964052374101759,2.92893199422328,45.72877711795541,41.688639048074066,51.46808510066209,10.000000000000002,42.164065195711835,31.84995138200959,26.226773494602007,24278.275302439302,3.472528658857037,3.7208994324124594,3.3396377782430573,2.5813968792685666,2.7736513664010203,2.964053494612136,2.9289340209836423,45.72894802289611,41.688614952860654,51.46816523291068,10.000000000000002,42.16419017535964,31.84998430150787,26.22701041883825,1.295505961220182,209.88742644455164,311.0442749285261,6.234121103867973,14.265101203513142,651.4644213641792,573.647435195893,14.440816693040423,5.659757522670404,2308.4984781702337,1753.501375932954,47.13188460894954,68.5958936057992,30.38990661655613,21.666042141830825,6.416888529937558,0.12377827953045509,4.426616901680358,89.49874065977659,9.014821664168586,1.6833272000948634,209.69956626188443,147.56819602099057,2.684441749651262,2.294611174881724,198.01579682716968,27.655900434980012,57.744042386676384,1150.8928072452545,124.0,1860.0,1014178.4355141491,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
131,100,24111.000263595048,3.4744549500920634,3.681792249182938,3.3941149039047467,2.5840163043984825,2.7665654989771236,2.9435767519446947,2.928915017093161,45.647514325791896,42.925001030359425,47.97832825474631,10.000000000000002,42.30823111623413,31.97337018877917,26.213334663698692,24110.996630714097,3.4744590196014173,3.6817951733896894,3.394121180014233,2.584015623110033,2.7665791910663478,2.9435747352555097,2.9289129127077596,45.64750399844187,42.92501401620007,47.97836439164228,10.000000000000002,42.30803574197858,31.97338709546519,26.2131626594326,1.2355654868819128,189.93497816141476,317.4603878627673,6.0437236519632584,12.016924947181938,633.0989309409405,542.558735457891,12.867903868044625,5.243634165536076,2303.478613446884,1750.3557685567105,48.32135469268586,48.005400359775024,34.86684779153719,17.81858715122742,8.839179207929472,0.7409994145969823,4.589215558896145,53.79673032542148,15.899721549655156,1.1010959167734349,198.311205237638,155.06613919321669,1.521550315604151,3.493435280768248,224.73531308826736,37.90476674958476,62.57980942487045,1708.1209421157837,110.0,1650.0,1021074.6612868956,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
114,222,24087.902542416756,3.469178912410049,3.5524815320026972,3.4215187723891107,2.5970420553728566,2.7637850026787754,2.9197127196007813,2.9293414152066797,45.86932797915138,47.72584310756885,46.436962862847246,10.000000000000002,42.242633457010776,31.74979385184047,26.22698961827636,24087.902429673853,3.469179120499904,3.5524825055356803,3.421517666385556,2.597042418520487,2.7637854205464434,2.9197148632040277,2.929341482022409,45.869330360304176,47.72580883322225,46.437036392963414,10.000000000000002,42.24260708147091,31.749793537027085,26.22698490580874,1.2097109230268246,179.26678711558853,309.3158169415415,5.88098865701189,14.10189444421036,650.4408911864397,603.3441795107652,13.146739735022178,4.537175491876903,2139.609809787622,1623.4686599372785,45.44506675003316,12.70165766421872,36.81280866531861,28.401265727530507,24.42267206351512,1.474388208871359,6.05130322727372,43.7972911338533,17.6581429011014,0.6923754633496336,190.4096126808604,162.3651641069143,0.9811725522730486,9.000609096860842,286.4367449120116,55.07576417484795,74.99369372804291,2128.0167696475983,234.0,3510.0,952999.8885391532,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
