sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0.3795128161959497,0.2717519592026627,0.2299549475038295,0.4911631844373184,0.26095375672252,0.0725754235515547,301,940.537933877464
0.3795128161959497,0.2717519592026627,0.2299549475038295,0.4911631844373184,0.26095375672252,0.0725754235515547,321,866.7601469717462
0.3795954437987636,0.2547832801796581,0.2022837465207997,0.4065940169453775,0.3227434273593715,0.0203001172947245,241,1148.632641052364
0.3795954437987636,0.2547832801796581,0.2022837465207997,0.4065940169453775,0.3227434273593715,0.0203001172947245,261,1073.9395449862534
0.3795954437987636,0.2547832801796581,0.2022837465207997,0.4065940169453775,0.3227434273593715,0.0203001172947245,281,998.4565510385966
0.3795954437987636,0.2547832801796581,0.2022837465207997,0.4065940169453775,0.3227434273593715,0.0203001172947245,301,882.4912258591967
0.3795954437987636,0.2547832801796581,0.2022837465207997,0.4065940169453775,0.3227434273593715,0.0203001172947245,321,90.02662821587707
0.3796451102391833,0.2588741457070814,0.2298752036744266,0.4356599691917757,0.2832979933875147,0.0523849017690464,241,1144.592546808898
0.3796451102391833,0.2588741457070814,0.2298752036744266,0.4356599691917757,0.2832979933875147,0.0523849017690464,261,1088.0518669979465
0.3796451102391833,0.2588741457070814,0.2298752036744266,0.4356599691917757,0.2832979933875147,0.0523849017690464,281,1010.9633252544902
0.3796451102391833,0.2588741457070814,0.2298752036744266,0.4356599691917757,0.2832979933875147,0.0523849017690464,301,909.1545366509716
0.3796451102391833,0.2588741457070814,0.2298752036744266,0.4356599691917757,0.2832979933875147,0.0523849017690464,321,801.4235823126901
0.3797404791678355,0.2646241209781977,0.2342046641755095,0.4063221816759076,0.3130345152538786,0.0668661263345727,241,1145.7884133520276
0.3797404791678355,0.2646241209781977,0.2342046641755095,0.4063221816759076,0.3130345152538786,0.0668661263345727,261,1082.550821958565
0.3797404791678355,0.2646241209781977,0.2342046641755095,0.4063221816759076,0.3130345152538786,0.0668661263345727,281,1014.6174147995446
0.3797404791678355,0.2646241209781977,0.2342046641755095,0.4063221816759076,0.3130345152538786,0.0668661263345727,301,938.8986665587264
0.3797404791678355,0.2646241209781977,0.2342046641755095,0.4063221816759076,0.3130345152538786,0.0668661263345727,321,837.5867439416021
0.3800613561048231,0.2614331671575265,0.1772015927730263,0.4343421593893708,0.2907979476968368,0.0513989870644106,241,1174.0877431340596
0.3800613561048231,0.2614331671575265,0.1772015927730263,0.4343421593893708,0.2907979476968368,0.0513989870644106,261,1115.725296682408
0.3800613561048231,0.2614331671575265,0.1772015927730263,0.4343421593893708,0.2907979476968368,0.0513989870644106,281,1005.447526021815
0.3800613561048231,0.2614331671575265,0.1772015927730263,0.4343421593893708,0.2907979476968368,0.0513989870644106,301,927.2395070727692
0.3800613561048231,0.2614331671575265,0.1772015927730263,0.4343421593893708,0.2907979476968368,0.0513989870644106,321,82.22151923017803
0.3803271820090109,0.2644557238634717,0.2524751794304549,0.4715321748603867,0.272415196815476,0.0755430929031188,241,1124.951839092352
0.3803271820090109,0.2644557238634717,0.2524751794304549,0.4715321748603867,0.272415196815476,0.0755430929031188,261,1077.1267628990486
0.3803271820090109,0.2644557238634717,0.2524751794304549,0.4715321748603867,0.272415196815476,0.0755430929031188,281,1007.371322031017
0.3803271820090109,0.2644557238634717,0.2524751794304549,0.4715321748603867,0.272415196815476,0.0755430929031188,301,947.4562094124724
0.3803271820090109,0.2644557238634717,0.2524751794304549,0.4715321748603867,0.272415196815476,0.0755430929031188,321,840.3561443397215
0.3806308123314142,0.2706985204573303,0.2250733536685513,0.419685273611896,0.3013928004338153,0.0766906217954792,241,1132.5068095682311
0.3806308123314142,0.2706985204573303,0.2250733536685513,0.419685273611896,0.3013928004338153,0.0766906217954792,261,1079.45048499705
0.3806308123314142,0.2706985204573303,0.2250733536685513,0.419685273611896,0.3013928004338153,0.0766906217954792,281,1007.7510851866432
0.3806308123314142,0.2706985204573303,0.2250733536685513,0.419685273611896,0.3013928004338153,0.0766906217954792,301,940.3121823745367
0.3806308123314142,0.2706985204573303,0.2250733536685513,0.419685273611896,0.3013928004338153,0.0766906217954792,321,845.9342277717188
0.3809280115675414,0.2591882810094633,0.2003415258222191,0.4020208134930307,0.3269902203367271,0.0408461934780497,241,1167.159421977846
0.3809280115675414,0.2591882810094633,0.2003415258222191,0.4020208134930307,0.3269902203367271,0.0408461934780497,261,1097.954780260755
0.3809280115675414,0.2591882810094633,0.2003415258222191,0.4020208134930307,0.3269902203367271,0.0408461934780497,281,1012.7590829942942
0.3809280115675414,0.2591882810094633,0.2003415258222191,0.4020208134930307,0.3269902203367271,0.0408461934780497,301,913.7609695181752
0.3809280115675414,0.2591882810094633,0.2003415258222191,0.4020208134930307,0.3269902203367271,0.0408461934780497,321,739.9578589788941
0.3814523876975819,0.2640085133909428,0.2212899789202868,0.4547157141095513,0.2722529636127357,0.0674745177506522,241,1152.1983948355678
0.3814523876975819,0.2640085133909428,0.2212899789202868,0.4547157141095513,0.2722529636127357,0.0674745177506522,261,1091.3076304411463
0.3814523876975819,0.2640085133909428,0.2212899789202868,0.4547157141095513,0.2722529636127357,0.0674745177506522,281,1019.5383950499188
0.3814523876975819,0.2640085133909428,0.2212899789202868,0.4547157141095513,0.2722529636127357,0.0674745177506522,301,929.5985971771722
0.3814523876975819,0.2640085133909428,0.2212899789202868,0.4547157141095513,0.2722529636127357,0.0674745177506522,321,875.0493184333393
0.3818353842469996,0.256827895586156,0.249659001053069,0.4165023882185441,0.308918205523866,0.0637828185605537,241,1141.724523742247
0.3818353842469996,0.256827895586156,0.249659001053069,0.4165023882185441,0.308918205523866,0.0637828185605537,261,1069.079575506454
0.3818353842469996,0.256827895586156,0.249659001053069,0.4165023882185441,0.308918205523866,0.0637828185605537,281,1005.450194038714
0.3818353842469996,0.256827895586156,0.249659001053069,0.4165023882185441,0.308918205523866,0.0637828185605537,301,917.0752245015132
0.3818353842469996,0.256827895586156,0.249659001053069,0.4165023882185441,0.308918205523866,0.0637828185605537,321,823.8908670276717
0.3818815272320914,0.2595864603858942,0.2104380344098429,0.4540803909633622,0.2738283478820639,0.0559215367427027,241,1143.5421240086782
0.3818815272320914,0.2595864603858942,0.2104380344098429,0.4540803909633622,0.2738283478820639,0.0559215367427027,261,1100.0981615982491
0.3818815272320914,0.2595864603858942,0.2104380344098429,0.4540803909633622,0.2738283478820639,0.0559215367427027,281,1034.5482055150082
0.3818815272320914,0.2595864603858942,0.2104380344098429,0.4540803909633622,0.2738283478820639,0.0559215367427027,301,963.8973148976634
0.3818815272320914,0.2595864603858942,0.2104380344098429,0.4540803909633622,0.2738283478820639,0.0559215367427027,321,849.2481129426625
0.3819460057570953,0.2699958390395398,0.2290958987781087,0.4562941482993946,0.2794628777034105,0.07896852757502,241,1146.4624159522969
0.3819460057570953,0.2699958390395398,0.2290958987781087,0.4562941482993946,0.2794628777034105,0.07896852757502,261,1083.0740937862213
0.3819460057570953,0.2699958390395398,0.2290958987781087,0.4562941482993946,0.2794628777034105,0.07896852757502,281,1012.7028441087108
0.3819460057570953,0.2699958390395398,0.2290958987781087,0.4562941482993946,0.2794628777034105,0.07896852757502,301,961.3124775386694
0.3819460057570953,0.2699958390395398,0.2290958987781087,0.4562941482993946,0.2794628777034105,0.07896852757502,321,857.0782950992525
0.3823414942772762,0.2660348464732542,0.2082473491478633,0.4736593216068588,0.2628561867690598,0.0707334352468207,241,1158.195827038142
0.3823414942772762,0.2660348464732542,0.2082473491478633,0.4736593216068588,0.2628561867690598,0.0707334352468207,261,1110.5802611020606
0.3823414942772762,0.2660348464732542,0.2082473491478633,0.4736593216068588,0.2628561867690598,0.0707334352468207,281,1032.4369852113657
0.3823414942772762,0.2660348464732542,0.2082473491478633,0.4736593216068588,0.2628561867690598,0.0707334352468207,301,942.6396308153368
0.3823414942772762,0.2660348464732542,0.2082473491478633,0.4736593216068588,0.2628561867690598,0.0707334352468207,321,838.4627712091877
0.3824059199983498,0.2624687038413182,0.1724441181986563,0.453985354805971,0.284280108084711,0.060388707498091,241,1164.763478114251
0.3824059199983498,0.2624687038413182,0.1724441181986563,0.453985354805971,0.284280108084711,0.060388707498091,261,1094.764131347977
0.3824059199983498,0.2624687038413182,0.1724441181986563,0.453985354805971,0.284280108084711,0.060388707498091,281,1014.5821027418148
0.3824059199983498,0.2624687038413182,0.1724441181986563,0.453985354805971,0.284280108084711,0.060388707498091,301,944.9888138002232
0.3824059199983498,0.2624687038413182,0.1724441181986563,0.453985354805971,0.284280108084711,0.060388707498091,321,857.3208879127728
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,241,1161.2441145695732
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,261,1090.722304459754
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,281,1025.2115274521557
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,301,941.2195174060406
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,321,861.828173971236
0.3826837247074974,0.2606196806406431,0.1708738047927443,0.4238769856099328,0.2974181941510729,0.059667560680262,241,1158.15090821184
0.3826837247074974,0.2606196806406431,0.1708738047927443,0.4238769856099328,0.2974181941510729,0.059667560680262,261,1091.4626567353578
0.3826837247074974,0.2606196806406431,0.1708738047927443,0.4238769856099328,0.2974181941510729,0.059667560680262,281,1019.208526646105
0.3826837247074974,0.2606196806406431,0.1708738047927443,0.4238769856099328,0.2974181941510729,0.059667560680262,301,943.9035410573096
0.3826837247074974,0.2606196806406431,0.1708738047927443,0.4238769856099328,0.2974181941510729,0.059667560680262,321,94.40414167852671
0.3827362666381033,0.2550836708029983,0.1993456098975795,0.4008635666329752,0.319573864517898,0.041584036800321,241,1150.963323310992
0.3827362666381033,0.2550836708029983,0.1993456098975795,0.4008635666329752,0.319573864517898,0.041584036800321,261,1088.6348609379845
0.3827362666381033,0.2550836708029983,0.1993456098975795,0.4008635666329752,0.319573864517898,0.041584036800321,281,1000.4999960377108
0.3827362666381033,0.2550836708029983,0.1993456098975795,0.4008635666329752,0.319573864517898,0.041584036800321,301,924.425323109452
0.3827362666381033,0.2550836708029983,0.1993456098975795,0.4008635666329752,0.319573864517898,0.041584036800321,321,99.35093195142612
0.3828218045914048,0.2548955968213153,0.2249090332291568,0.441242427455956,0.286428195093392,0.044576468236681,241,1145.2631455306732
0.3828218045914048,0.2548955968213153,0.2249090332291568,0.441242427455956,0.286428195093392,0.044576468236681,261,1083.2962870037543
0.3828218045914048,0.2548955968213153,0.2249090332291568,0.441242427455956,0.286428195093392,0.044576468236681,281,1000.4818057227588
0.3828218045914048,0.2548955968213153,0.2249090332291568,0.441242427455956,0.286428195093392,0.044576468236681,301,920.5761902662908
0.3828218045914048,0.2548955968213153,0.2249090332291568,0.441242427455956,0.286428195093392,0.044576468236681,321,87.3090919231903
0.3829047405886658,0.2585096015666196,0.2391234411309342,0.4110220864862314,0.2944522836691119,0.0750935557316586,241,1146.5032608156257
0.3829047405886658,0.2585096015666196,0.2391234411309342,0.4110220864862314,0.2944522836691119,0.0750935557316586,261,1069.0486020187102
0.3829047405886658,0.2585096015666196,0.2391234411309342,0.4110220864862314,0.2944522836691119,0.0750935557316586,281,1016.6164959228762
0.3829047405886658,0.2585096015666196,0.2391234411309342,0.4110220864862314,0.2944522836691119,0.0750935557316586,301,925.0150559907992
0.3829047405886658,0.2585096015666196,0.2391234411309342,0.4110220864862314,0.2944522836691119,0.0750935557316586,321,848.8829575649213
0.3829773549621486,0.2502465931095756,0.2250681024936782,0.4107257953003468,0.3208685222669717,0.0248622842397184,241,1134.7956456268137
0.3829773549621486,0.2502465931095756,0.2250681024936782,0.4107257953003468,0.3208685222669717,0.0248622842397184,261,1075.0874844858056
0.3829773549621486,0.2502465931095756,0.2250681024936782,0.4107257953003468,0.3208685222669717,0.0248622842397184,281,979.0627388083408
0.3829773549621486,0.2502465931095756,0.2250681024936782,0.4107257953003468,0.3208685222669717,0.0248622842397184,301,851.9538430766165
0.3829773549621486,0.2502465931095756,0.2250681024936782,0.4107257953003468,0.3208685222669717,0.0248622842397184,321,87.80867849403667
0.3830135336640299,0.2501891936941404,0.2063088696233823,0.4718253531521449,0.2624755723376953,0.0326387246412889,241,1163.962968162181
0.3830135336640299,0.2501891936941404,0.2063088696233823,0.4718253531521449,0.2624755723376953,0.0326387246412889,261,1084.5473942696854
0.3830135336640299,0.2501891936941404,0.2063088696233823,0.4718253531521449,0.2624755723376953,0.0326387246412889,281,993.4647633568576
0.3830135336640299,0.2501891936941404,0.2063088696233823,0.4718253531521449,0.2624755723376953,0.0326387246412889,301,898.8685015768967
0.3830135336640299,0.2501891936941404,0.2063088696233823,0.4718253531521449,0.2624755723376953,0.0326387246412889,321,94.84301302686706
0.3831586098678821,0.2544956433849041,0.2360982010532624,0.4159124272570545,0.2995372490464187,0.0534872348008824,241,1140.6822613636036
0.3831586098678821,0.2544956433849041,0.2360982010532624,0.4159124272570545,0.2995372490464187,0.0534872348008824,261,1082.7564053459762
0.3831586098678821,0.2544956433849041,0.2360982010532624,0.4159124272570545,0.2995372490464187,0.0534872348008824,281,1000.9569211622304
0.3831586098678821,0.2544956433849041,0.2360982010532624,0.4159124272570545,0.2995372490464187,0.0534872348008824,301,914.8181185336348
0.3831586098678821,0.2544956433849041,0.2360982010532624,0.4159124272570545,0.2995372490464187,0.0534872348008824,321,791.7878224125803
0.383290937257404,0.2615897486369024,0.2354226661542052,0.4463949252229683,0.2727032718877174,0.0755508926265706,241,1138.086972229556
0.383290937257404,0.2615897486369024,0.2354226661542052,0.4463949252229683,0.2727032718877174,0.0755508926265706,261,1083.93899735105
0.383290937257404,0.2615897486369024,0.2354226661542052,0.4463949252229683,0.2727032718877174,0.0755508926265706,281,1016.0829779823794
0.383290937257404,0.2615897486369024,0.2354226661542052,0.4463949252229683,0.2727032718877174,0.0755508926265706,301,942.9279920178086
0.383290937257404,0.2615897486369024,0.2354226661542052,0.4463949252229683,0.2727032718877174,0.0755508926265706,321,830.5644453423822
0.3838591109785718,0.2551285891046045,0.1987095793989415,0.4253985216993611,0.3009650366868819,0.0404072704236182,241,1162.1562100216927
0.3838591109785718,0.2551285891046045,0.1987095793989415,0.4253985216993611,0.3009650366868819,0.0404072704236182,261,1091.778289955225
0.3838591109785718,0.2551285891046045,0.1987095793989415,0.4253985216993611,0.3009650366868819,0.0404072704236182,281,1007.1474243693586
0.3838591109785718,0.2551285891046045,0.1987095793989415,0.4253985216993611,0.3009650366868819,0.0404072704236182,301,920.0466300763566
0.3838591109785718,0.2551285891046045,0.1987095793989415,0.4253985216993611,0.3009650366868819,0.0404072704236182,321,82.05856829907455
0.38408114960134,0.2567600941902708,0.1944968038481997,0.4430803760552065,0.2760580903510128,0.059552152296862,241,1167.140777919298
0.38408114960134,0.2567600941902708,0.1944968038481997,0.4430803760552065,0.2760580903510128,0.059552152296862,261,1100.9728742042396
0.38408114960134,0.2567600941902708,0.1944968038481997,0.4430803760552065,0.2760580903510128,0.059552152296862,281,1033.5661345962342
0.38408114960134,0.2567600941902708,0.1944968038481997,0.4430803760552065,0.2760580903510128,0.059552152296862,301,947.2565527752848
0.38408114960134,0.2567600941902708,0.1944968038481997,0.4430803760552065,0.2760580903510128,0.059552152296862,321,817.6899596627005
0.3845148002241536,0.2538861643788355,0.2430474382753767,0.4754734757728709,0.2683593215891372,0.0520061587357868,241,1130.058881875241
0.3845148002241536,0.2538861643788355,0.2430474382753767,0.4754734757728709,0.2683593215891372,0.0520061587357868,261,1069.174804672634
0.3845148002241536,0.2538861643788355,0.2430474382753767,0.4754734757728709,0.2683593215891372,0.0520061587357868,281,1002.3481571661875
0.3845148002241536,0.2538861643788355,0.2430474382753767,0.4754734757728709,0.2683593215891372,0.0520061587357868,301,940.4376098018612
0.3845148002241536,0.2538861643788355,0.2430474382753767,0.4754734757728709,0.2683593215891372,0.0520061587357868,321,800.1549880580752
0.3847329767594082,0.2518879383724179,0.1723058990825795,0.4607108971885793,0.2933125418214355,0.031515588936721,241,1147.3581281937488
0.3847329767594082,0.2518879383724179,0.1723058990825795,0.4607108971885793,0.2933125418214355,0.031515588936721,261,1064.648984554144
0.3847329767594082,0.2518879383724179,0.1723058990825795,0.4607108971885793,0.2933125418214355,0.031515588936721,281,1011.6681827749226
0.3847329767594082,0.2518879383724179,0.1723058990825795,0.4607108971885793,0.2933125418214355,0.031515588936721,301,882.8637842506826
0.3847329767594082,0.2518879383724179,0.1723058990825795,0.4607108971885793,0.2933125418214355,0.031515588936721,321,94.27289430347166
0.3847466798266646,0.2519409274852546,0.1967702562329688,0.4218774799460333,0.2993645674064477,0.0460850679582859,241,1150.592474901224
0.3847466798266646,0.2519409274852546,0.1967702562329688,0.4218774799460333,0.2993645674064477,0.0460850679582859,261,1080.4943120146968
0.3847466798266646,0.2519409274852546,0.1967702562329688,0.4218774799460333,0.2993645674064477,0.0460850679582859,281,1017.6047142199212
0.3847466798266646,0.2519409274852546,0.1967702562329688,0.4218774799460333,0.2993645674064477,0.0460850679582859,301,915.2211754535416
0.3847466798266646,0.2519409274852546,0.1967702562329688,0.4218774799460333,0.2993645674064477,0.0460850679582859,321,88.03809653958896
0.3848216209822983,0.2538832013978664,0.1808718361722489,0.4124883720986479,0.3046761708971842,0.0524749826721916,241,1162.2265196444298
0.3848216209822983,0.2538832013978664,0.1808718361722489,0.4124883720986479,0.3046761708971842,0.0524749826721916,261,1092.914827368437
0.3848216209822983,0.2538832013978664,0.1808718361722489,0.4124883720986479,0.3046761708971842,0.0524749826721916,281,1031.5851691573282
0.3848216209822983,0.2538832013978664,0.1808718361722489,0.4124883720986479,0.3046761708971842,0.0524749826721916,301,930.6770803902295
0.3848216209822983,0.2538832013978664,0.1808718361722489,0.4124883720986479,0.3046761708971842,0.0524749826721916,321,100.5510813210769
0.3850892773779488,0.2644998886169056,0.1918173231393304,0.4614730253328041,0.272040904981257,0.0723507364827608,241,1152.6351360220722
0.3850892773779488,0.2644998886169056,0.1918173231393304,0.4614730253328041,0.272040904981257,0.0723507364827608,261,1094.3262803805662
0.3850892773779488,0.2644998886169056,0.1918173231393304,0.4614730253328041,0.272040904981257,0.0723507364827608,281,1019.99295335336
0.3850892773779488,0.2644998886169056,0.1918173231393304,0.4614730253328041,0.272040904981257,0.0723507364827608,301,955.128141495926
0.3850892773779488,0.2644998886169056,0.1918173231393304,0.4614730253328041,0.272040904981257,0.0723507364827608,321,848.022649738065
0.3854368553871695,0.2515111289031583,0.2284572210778205,0.4282495730802907,0.2978085753001808,0.0454281196561089,241,1146.306494867649
0.3854368553871695,0.2515111289031583,0.2284572210778205,0.4282495730802907,0.2978085753001808,0.0454281196561089,261,1075.827542250603
0.3854368553871695,0.2515111289031583,0.2284572210778205,0.4282495730802907,0.2978085753001808,0.0454281196561089,281,1002.2381130492732
0.3854368553871695,0.2515111289031583,0.2284572210778205,0.4282495730802907,0.2978085753001808,0.0454281196561089,301,918.1082131896538
0.3854368553871695,0.2515111289031583,0.2284572210778205,0.4282495730802907,0.2978085753001808,0.0454281196561089,321,753.3549883015575
0.3856647036675593,0.2559080111912898,0.2349164712688926,0.3992900375422443,0.3207056797914047,0.0615192495445474,241,1144.0628884939397
0.3856647036675593,0.2559080111912898,0.2349164712688926,0.3992900375422443,0.3207056797914047,0.0615192495445474,261,1076.9926883254866
0.3856647036675593,0.2559080111912898,0.2349164712688926,0.3992900375422443,0.3207056797914047,0.0615192495445474,281,1006.0714071522368
0.3856647036675593,0.2559080111912898,0.2349164712688926,0.3992900375422443,0.3207056797914047,0.0615192495445474,301,941.8856515547584
0.3856647036675593,0.2559080111912898,0.2349164712688926,0.3992900375422443,0.3207056797914047,0.0615192495445474,321,827.0179089113594
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,241,1149.8372396021523
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,261,1096.537533424991
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,281,1018.727576233016
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,301,947.662715832411
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,321,855.4301082785921
0.3860642684405581,0.2513931195253028,0.1942993855258404,0.4460843204638641,0.280799936332985,0.0450716807533649,241,1164.2608831723771
0.3860642684405581,0.2513931195253028,0.1942993855258404,0.4460843204638641,0.280799936332985,0.0450716807533649,261,1079.622363693814
0.3860642684405581,0.2513931195253028,0.1942993855258404,0.4460843204638641,0.280799936332985,0.0450716807533649,281,1004.3374207716348
0.3860642684405581,0.2513931195253028,0.1942993855258404,0.4460843204638641,0.280799936332985,0.0450716807533649,301,931.1297232666308
0.3860642684405581,0.2513931195253028,0.1942993855258404,0.4460843204638641,0.280799936332985,0.0450716807533649,321,92.41403623914648
0.3860710726032906,0.2592413749605273,0.2109362262610959,0.3872125835995634,0.3208492087507469,0.0638843478593149,241,1145.8188548746516
0.3860710726032906,0.2592413749605273,0.2109362262610959,0.3872125835995634,0.3208492087507469,0.0638843478593149,261,1080.7653170688302
0.3860710726032906,0.2592413749605273,0.2109362262610959,0.3872125835995634,0.3208492087507469,0.0638843478593149,281,996.302685936413
0.3860710726032906,0.2592413749605273,0.2109362262610959,0.3872125835995634,0.3208492087507469,0.0638843478593149,301,903.6939435535752
0.3860710726032906,0.2592413749605273,0.2109362262610959,0.3872125835995634,0.3208492087507469,0.0638843478593149,321,826.9377528537511
0.3863908348011498,0.261061234706297,0.218408509792361,0.4480141627172374,0.2801393649637347,0.0675040619229086,241,1150.5753979372412
0.3863908348011498,0.261061234706297,0.218408509792361,0.4480141627172374,0.2801393649637347,0.0675040619229086,261,1084.8579825795337
0.3863908348011498,0.261061234706297,0.218408509792361,0.4480141627172374,0.2801393649637347,0.0675040619229086,281,1015.4797967703548
0.3863908348011498,0.261061234706297,0.218408509792361,0.4480141627172374,0.2801393649637347,0.0675040619229086,301,926.9489008225818
0.3863908348011498,0.261061234706297,0.218408509792361,0.4480141627172374,0.2801393649637347,0.0675040619229086,321,839.9764893895563
0.3871261889491479,0.2558343764713626,0.180751057785185,0.4482644420783173,0.2837811086833456,0.0607999415915589,241,1139.521799913065
0.3871261889491479,0.2558343764713626,0.180751057785185,0.4482644420783173,0.2837811086833456,0.0607999415915589,261,1079.0531645713863
0.3871261889491479,0.2558343764713626,0.180751057785185,0.4482644420783173,0.2837811086833456,0.0607999415915589,281,1015.9004624669768
0.3871261889491479,0.2558343764713626,0.180751057785185,0.4482644420783173,0.2837811086833456,0.0607999415915589,301,920.769235657654
0.3871261889491479,0.2558343764713626,0.180751057785185,0.4482644420783173,0.2837811086833456,0.0607999415915589,321,804.4323357838176
0.3872147203616068,0.2515862772785659,0.2153478551241449,0.4006743423179129,0.3033505505776219,0.0580970999565991,241,1146.9765047096694
0.3872147203616068,0.2515862772785659,0.2153478551241449,0.4006743423179129,0.3033505505776219,0.0580970999565991,261,1068.897439750012
0.3872147203616068,0.2515862772785659,0.2153478551241449,0.4006743423179129,0.3033505505776219,0.0580970999565991,281,999.330740444576
0.3872147203616068,0.2515862772785659,0.2153478551241449,0.4006743423179129,0.3033505505776219,0.0580970999565991,301,914.0818912869598
0.3872147203616068,0.2515862772785659,0.2153478551241449,0.4006743423179129,0.3033505505776219,0.0580970999565991,321,796.1231723736836
0.387458113516065,0.259302543376198,0.212009975614576,0.4011796069236615,0.2995497538740104,0.0792225681681261,241,1149.0084949771383
0.387458113516065,0.259302543376198,0.212009975614576,0.4011796069236615,0.2995497538740104,0.0792225681681261,261,1083.4870354222392
0.387458113516065,0.259302543376198,0.212009975614576,0.4011796069236615,0.2995497538740104,0.0792225681681261,281,1011.4149287744424
0.387458113516065,0.259302543376198,0.212009975614576,0.4011796069236615,0.2995497538740104,0.0792225681681261,301,937.010224270976
0.387458113516065,0.259302543376198,0.212009975614576,0.4011796069236615,0.2995497538740104,0.0792225681681261,321,825.4715552877773
0.3875718171095695,0.2551437536477129,0.2098248576759677,0.4939026622872519,0.2498056114972326,0.0634206922014526,241,1154.186275469015
0.3875718171095695,0.2551437536477129,0.2098248576759677,0.4939026622872519,0.2498056114972326,0.0634206922014526,261,1085.2802008923918
0.3875718171095695,0.2551437536477129,0.2098248576759677,0.4939026622872519,0.2498056114972326,0.0634206922014526,281,1035.4955945600575
0.3875718171095695,0.2551437536477129,0.2098248576759677,0.4939026622872519,0.2498056114972326,0.0634206922014526,301,933.2564513409638
0.3875718171095695,0.2551437536477129,0.2098248576759677,0.4939026622872519,0.2498056114972326,0.0634206922014526,321,860.6122781759788
0.3880956006606768,0.2572036068284241,0.2162886311753919,0.3854965812284439,0.307445232480785,0.0801526641465247,241,1154.2859633798907
0.3880956006606768,0.2572036068284241,0.2162886311753919,0.3854965812284439,0.307445232480785,0.0801526641465247,261,1088.4927444985797
0.3880956006606768,0.2572036068284241,0.2162886311753919,0.3854965812284439,0.307445232480785,0.0801526641465247,281,1010.0058101019376
0.3880956006606768,0.2572036068284241,0.2162886311753919,0.3854965812284439,0.307445232480785,0.0801526641465247,301,922.7155877816792
0.3880956006606768,0.2572036068284241,0.2162886311753919,0.3854965812284439,0.307445232480785,0.0801526641465247,321,824.0663855016453
0.3882964492850286,0.2582679174657354,0.2196958638826572,0.4169367039954176,0.3010278306934723,0.0706015675040951,241,1138.3802872330766
0.3882964492850286,0.2582679174657354,0.2196958638826572,0.4169367039954176,0.3010278306934723,0.0706015675040951,261,1086.724912302565
0.3882964492850286,0.2582679174657354,0.2196958638826572,0.4169367039954176,0.3010278306934723,0.0706015675040951,281,1017.0489803385811
0.3882964492850286,0.2582679174657354,0.2196958638826572,0.4169367039954176,0.3010278306934723,0.0706015675040951,301,957.6383556569996
0.3882964492850286,0.2582679174657354,0.2196958638826572,0.4169367039954176,0.3010278306934723,0.0706015675040951,321,870.4531998152047
0.3885023881863665,0.2547082828660812,0.2022721885149815,0.4146508751090202,0.3007061262386631,0.0622747144858699,241,1146.1761905402589
0.3885023881863665,0.2547082828660812,0.2022721885149815,0.4146508751090202,0.3007061262386631,0.0622747144858699,261,1094.20157019076
0.3885023881863665,0.2547082828660812,0.2022721885149815,0.4146508751090202,0.3007061262386631,0.0622747144858699,281,1000.2386130587828
0.3885023881863665,0.2547082828660812,0.2022721885149815,0.4146508751090202,0.3007061262386631,0.0622747144858699,301,932.3212819030624
0.3885023881863665,0.2547082828660812,0.2022721885149815,0.4146508751090202,0.3007061262386631,0.0622747144858699,321,85.16971755800964
0.3886532678825251,0.2603193714694496,0.2092574549188083,0.3757676019966673,0.331520665285034,0.0745080870069312,241,1149.4049180562622
0.3886532678825251,0.2603193714694496,0.2092574549188083,0.3757676019966673,0.331520665285034,0.0745080870069312,261,1077.302068990602
0.3886532678825251,0.2603193714694496,0.2092574549188083,0.3757676019966673,0.331520665285034,0.0745080870069312,281,1008.9542242313538
0.3886532678825251,0.2603193714694496,0.2092574549188083,0.3757676019966673,0.331520665285034,0.0745080870069312,301,929.3093494632068
0.3886532678825251,0.2603193714694496,0.2092574549188083,0.3757676019966673,0.331520665285034,0.0745080870069312,321,818.6579083741703
0.3893730384061089,0.2557024851454914,0.2273666774478363,0.4006196583480553,0.3141431268506577,0.0666580706041295,241,1142.9556705186117
0.3893730384061089,0.2557024851454914,0.2273666774478363,0.4006196583480553,0.3141431268506577,0.0666580706041295,261,1079.3026303600725
