Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
3,972,1.8933910498468713,3.0016553781513036,3.9999999999999996,1.5,3.231488341438368,3.2940044475530765,2.9269783602568085,38.32546584492662,75.00000000000001,9.999998797276383,50.00000000000001,50.00000000000001,36.60527561374594,1.8933908634752648,3.0016553942102537,3.9999999999999996,1.5,3.2314882479451006,3.294004419867917,2.926978455442137,38.325462239734115,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.60527636286434,84.06321587374416,14.339960476870006,0.5640825991358127,8.18122992239367,1125.2995368314205,3809.76326858569,188.42796524844732,1317.0061834727644,30175.86395374145,118911.60802763891,32726.163720883404,1527275.500742766,123467.94669244258,165674.58839432383,24844.88823780285,2088077.289879458,1248179.9232034576,139693.80344957113,516.1506080467434,115346.76035763754,8669.479416256065,32682.215122069174,1434.6936090195045,22363.53656961603,2129861.373160754,421304.02537785633,16530.896044416193,788895.2796469263,0.0008366859272558542,0.00045775721153970534,0.13988146309372185,0.05869589955716726,3.4248833650348696e-07,3.015839937515241e-06,7.148284949614669e-05,6.63694540727987e-06,2.1804362195616318e-07,9.82424274147588e-07,5.610201710254353e-06,7.685744374987196e-08,1.0482660133478326e-07,3.8961349167395666e-07,3.6824220569774596e-06,3.607514375034811e-08,8.19904465125211e-09,1.0813745472391761e-07,4.539583472376476e-06,1.8621121047144086e-06,2.0370184839729252e-08,2.7624890285499314e-07,1.4956872740594397e-05,1.2104442254454913e-05,8.30501760586389e-09,2.833181381004782e-08,1.6532414472959362e-06,4.9778356173895724e-08,558.7507748603821,75,0
78,2503,1.8934185488318505,3.0056156238860003,3.9999999999999996,1.5,3.231320625254983,3.4944152147909646,2.927005819173151,38.26693316250079,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.55125791521785,1.8934008603546104,3.0037187785419333,3.9999999999999996,1.5,3.2320465520909836,3.497291381306886,2.927046532117755,38.32147983329787,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.569629475739994,82.85763173530978,14.462560135783791,0.5648838890821954,8.069145674608063,1187.2607794235528,3809.814649897969,185.63200074845366,1275.3739415436908,30101.967286235846,118311.88547871186,32585.344015772855,1522595.3662409438,122453.00774811307,164275.25549340216,24666.760685437584,2067771.9436878096,1538535.4261249595,126041.48925053683,341.38097547184543,117424.12012572687,8854.473649789936,32766.474560371244,1438.0198554804235,22442.705894898314,2135046.52567547,422100.8171816053,16548.219468929445,789976.3205026134,0.0008370092562433885,0.00045992236584869864,0.13991610672010804,0.05865794466071012,3.492731501971865e-07,3.026352952250165e-06,7.243120671028032e-05,6.648157808415854e-06,2.2069150448322258e-07,9.918419328915058e-07,5.669626299048498e-06,7.775654913017989e-08,1.0603521007222497e-07,3.940606643543829e-07,3.723477438899232e-06,3.651798092028158e-08,7.88740744179096e-09,1.0571278394292702e-07,4.244899291265639e-06,1.842302420353414e-06,2.0400324906634386e-08,2.766702380785273e-07,1.4979282533735621e-05,1.2122368704879967e-05,8.31814409467002e-09,2.8377817673916634e-08,1.65592046575381e-06,4.985875668354614e-08,2056.015361070633,208,0
100,2814,1.8935137229325365,2.9915562214567846,3.9999999999999996,1.5,3.235971576750796,3.3662373200922384,2.9270893354311593,38.630032907161734,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.69693348013668,1.8935137209810908,2.9915563170159287,3.9999999999999996,1.5,3.235971565447471,3.366233479675219,2.9270893327910446,38.63002980475481,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.69693445872117,88.13237677591363,14.106836356305266,0.5665972529875114,8.3769327475991,1093.2504772732689,3759.619423356112,196.90066060998024,1475.8460559181258,29746.76499214729,119509.90402585344,32844.95746786451,1525288.8902380276,124252.52329911792,167993.0099358069,25110.76564980855,2120629.2696088683,1338961.354737942,134046.8942659688,441.34184910396084,115637.73604213638,8496.019229519161,32546.216438762112,1429.3941182732929,22206.628210749397,2121305.9844093565,419923.997445206,16500.792313000096,787049.339651098,0.0008352294795052657,0.00045356829312223515,0.13978854787897912,0.05879709589426805,3.279030455328804e-07,3.001378674427932e-06,6.921028545804919e-05,6.63334778702985e-06,2.129237846727313e-07,9.66840936363477e-07,5.504700056642711e-06,7.51834420988287e-08,1.0243733438991019e-07,3.813924302676283e-07,3.6071442882186403e-06,3.51938655019632e-08,8.08968258486665e-09,1.0726647210216506e-07,4.436784884350078e-06,1.8539925086439635e-06,2.0368449874182942e-08,2.7619808317979945e-07,1.4954813175381689e-05,1.2103128576357241e-05,8.30285135595819e-09,2.8322147880240713e-08,1.6526936011676457e-06,4.97625892594179e-08,1640.9153439998627,220,0
106,2472,1.893547819991983,3.0033006120150745,3.9999999999999996,1.5,3.2324170839979645,3.5320342112504894,2.9270426197557704,38.30793135766668,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.58131590578111,1.893547819991983,3.0033006120150745,3.9999999999999996,1.5,3.2324170839979645,3.5320342112504894,2.9270426197557704,38.30793135766668,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.58131590578111,83.3191429389418,14.477369938673466,0.5606452580972194,8.162015937326837,1199.4023896002604,3814.3792554696884,188.49977968921763,1294.7402119458584,30115.735212686865,118619.81138541407,32656.564650054825,1524680.173040868,122961.34506405442,165034.14444894716,24762.08012850189,2078717.9428661272,1597626.7064388753,123476.07246189454,313.3659246072036,117724.32089443922,8785.823985572932,32721.067982250475,1436.2459386995738,22392.89785939369,2132233.266310738,421647.03191212774,16538.31961001085,789369.4487978274,0.0008370960583957676,0.0004596258297524717,0.13990259249092385,0.05867261401291266,3.4495704204854066e-07,3.017097885534145e-06,7.17034808278986e-05,6.637412493571686e-06,2.1903530994985548e-07,9.859246962532738e-07,5.6323587833036695e-06,7.719506829397931e-08,1.0527301917013787e-07,3.912803276571609e-07,3.6977696945071745e-06,3.624023605546206e-08,7.808855592704149e-09,1.0500886232458652e-07,4.177730380653442e-06,1.8352598906209558e-06,2.037023723657365e-08,2.762538896273394e-07,1.4956962194032126e-05,1.2104418760526297e-05,8.305416999749999e-09,2.8333657322638662e-08,1.6533489161301698e-06,4.9781569938948086e-08,1439.94580411911,193,0
148,2275,1.8938469451168234,3.005353650880347,3.9999999999999996,1.5,3.230836624472868,3.2150258677756103,2.9270503271124033,38.28282771476296,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.552073366069244,1.893846941219508,3.005353650880347,3.9999999999999996,1.5,3.230836624472868,3.2150258677756103,2.927050427112403,38.28282771476296,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.55207216334563,82.5234161319955,14.50935420918809,0.5603574535136029,8.11438877485212,1149.9097650864232,3799.15732858032,184.7310112762986,1288.2881677909313,30055.94174047403,118277.3087539121,32575.352551616892,1521775.986980576,122373.99171188,164266.11679035448,24663.31642582853,2067535.8962080847,1154932.2752892335,145926.26231199122,605.3721819696954,114964.60036942578,8841.81160986543,32764.00395844053,1437.9202148664704,22443.09790369595,2135031.3767133104,422079.9388699985,16547.736595622315,789955.5846397307,0.0008371499007972964,0.000460388886722381,0.13991013076252712,0.05866293651424447,3.4879615703552613e-07,3.024760390644922e-06,7.24209435306312e-05,6.642506968765807e-06,2.2040361869653352e-07,9.908300821101826e-07,5.663206589569053e-06,7.766121728480246e-08,1.0589419421278174e-07,3.93585386060595e-07,3.7190486526787467e-06,3.646827504059192e-08,8.311758524502184e-09,1.0903879254942418e-07,4.644898206437387e-06,1.8714178918490484e-06,2.0382750160287464e-08,2.7643244188319385e-07,1.4966412508234616e-05,1.211195408464092e-05,8.311027380500732e-09,2.835346672134255e-08,1.6545015966647295e-06,4.981612097043648e-08,1308.804591178894,175,0
137,1247,1.8939498117149054,3.001747267522904,3.9999999999999996,1.5,3.2314541362532703,3.197527113823803,2.927002521235184,38.33011520379727,75.00000000000001,10.000000000000002,50.00000000000001,49.99999879727639,36.60244960112326,1.8939497369333775,3.00155465514489,3.9999999999999996,1.5,3.231565826421935,3.1975838421690743,2.9270050250596675,38.33734615066845,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.60372228424718,83.94084872834534,14.373596135475214,0.5626444123340607,8.188618819216632,1121.9069238412912,3806.245079006647,188.13128136519214,1319.3780049515276,30148.712162484815,118860.51229413135,32713.240829709557,1526602.5870628874,123371.07182230095,165591.17004622502,24833.13162527847,2086814.4071138382,1131896.0010914225,147046.06306128972,622.9553601646851,114677.27826179788,8680.600407801041,32686.419469646335,1434.8614696968962,22367.409350365,2130164.2989161303,421341.19724712125,16531.68929651165,788949.5465725374,0.0008367844349804501,0.0004581815275878583,0.13988349338422018,0.05869318584837219,3.4265403513050616e-07,3.015864346618666e-06,7.151242052542801e-05,6.635992346704525e-06,2.1809097318981413e-07,9.826372771267618e-07,5.611419021217225e-06,7.687524593013235e-08,1.0484449293519175e-07,3.8970158651216084e-07,3.6832307351897294e-06,3.608222998022621e-08,8.327760835168552e-09,1.0912267910521469e-07,4.66275265911277e-06,1.8716799732874217e-06,2.0367021284064238e-08,2.762067295744491e-07,1.4954567475752537e-05,1.2102564424324694e-05,8.303793717659029e-09,2.832767573061986e-08,1.6530006959829542e-06,4.9771134671675355e-08,761.7812938690186,102,0
66,1556,1.8943097218562743,3.0025333999096837,3.9999999999999996,1.5,3.2254100510426214,3.645828656469643,2.926960849715885,38.28465460496113,74.99999879727639,10.000000000000002,50.00000000000001,50.00000000000001,36.60163752869441,1.8943096970513236,3.0025334999096835,3.9999999999999996,1.5,3.2254100510426214,3.645828656469643,2.926960849715885,38.28465460496113,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.60163752869441,83.68240195326482,14.385359647305958,0.5633561628446153,8.17077488406539,911.8674950795713,3775.0157943784716,180.02597802742926,1344.3407223224522,30276.67321413682,118949.86876983856,32739.403886788336,1528833.8193633272,123579.5568557661,165598.106386466,24840.423403213736,2087200.1044580636,1794904.0030986967,116365.13059355313,243.21258894392878,118946.62474964093,8504.195145649808,32676.85249714611,1434.3991214145801,22398.512636560547,2130183.1106472732,421361.4507905524,16532.156872504616,788969.9298235858,0.0008368947260279267,0.0004582277752491565,0.1398958269888288,0.058680476994812644,3.446129812580699e-07,3.024396994443202e-06,7.244868600477887e-05,6.635823760278215e-06,2.183595677086381e-07,9.830350857851564e-07,5.615507531323111e-06,7.695254788386833e-08,1.0498026646546863e-07,3.900704356574024e-07,3.6865307290065367e-06,3.613249488922775e-08,7.594706972548485e-09,1.0322694342826303e-07,3.987083682928315e-06,1.821874170071303e-06,2.0363272345147277e-08,2.761645193881181e-07,1.4952276663084756e-05,1.2100709541794544e-05,8.302494163576615e-09,2.8323310864069924e-08,1.6527440500983035e-06,4.976332688622762e-08,1178.0771083831787,120,0
35,2119,1.894435304323857,3.000646926552731,3.9999999999999996,1.5,3.231898163249273,3.6629356029721483,2.9269700552304605,38.337702957364165,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.619715730336495,1.8944352991520605,3.000646926552731,3.9999999999999996,1.5,3.231898163249273,3.6629356029721483,2.9269701552304603,38.337702957364165,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.61971452761288,84.43440735944245,14.317462091229787,0.5642518211466796,8.205579384134099,1129.9464543063284,3814.2532524241474,189.7659507666932,1323.275339231,30206.987093958734,119081.83847501606,32766.593550690006,1528737.700299687,123762.33325037826,166055.93113317055,24893.92987097447,2093644.7174822749,1825416.7387144284,115268.90244744251,233.7284347600296,119082.33474101528,8630.87164067101,32660.39098360069,1433.83668467417,22340.648722580114,2128475.5061726007,421091.41979888215,16526.274286219792,788606.6564199467,0.0008366237269961315,0.00045726367832670797,0.13987650842235386,0.05870238263731262,3.407016595657717e-07,3.0126342960256427e-06,7.118664250092434e-05,6.634440007366729e-06,2.1737663157598713e-07,9.80019131567148e-07,5.595127936513408e-06,7.663003789033177e-08,1.0452348417667612e-07,3.884874779495618e-07,3.6720282136181607e-06,3.5963924241655045e-08,7.561884453056517e-09,1.0295239915041779e-07,3.958187520138781e-06,1.8199829049056074e-06,2.036380446408273e-08,2.7615847806842183e-07,1.495208544010653e-05,1.2100624384177012e-05,8.302175683537002e-09,2.832179228697098e-08,1.652658066798523e-06,4.97608590473283e-08,1221.9961614608765,164,0
182,1414,1.8950390858003965,3.0076179931518707,3.9999999999999996,1.5,3.22557747305042,3.7205626448692053,2.9269389182034384,38.154484715745575,75.00000000000001,9.999998797276383,50.00000000000001,50.00000000000001,36.549463894466406,1.8950389122128277,3.007618093151871,3.9999999999999996,1.5,3.22557747305042,3.7205626448692053,2.9269389182034384,38.154484715745575,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.549463894466406,81.62753477165828,14.558955047071223,0.5609202682444252,8.077635325222511,996.1766854391406,3808.1802344094262,178.75778334874295,1259.511573889159,30419.483369442263,118521.75359772786,32647.677613635802,1528044.9753779378,122951.40543214655,164271.03164447212,24681.970925570484,2068428.7870183974,1941204.2239437492,112209.33247237006,208.1162155102336,120014.8558045826,8685.943573749832,32759.161698639506,1437.6479918315429,22474.270927958423,2135123.532722188,422140.66051207075,16549.129631817326,790018.9194987133,0.0008374557156352008,0.00046058921500875295,0.13994373632210708,0.05862874138668261,3.520822762293529e-07,3.0293220392248377e-06,7.334899490347478e-05,6.638403349136462e-06,2.2113107624902793e-07,9.917371556589306e-07,5.673731209120437e-06,7.78675063574304e-08,1.0626203255381224e-07,3.945630692906299e-07,3.7277458958027632e-06,3.660527529453612e-08,7.450770571765123e-09,1.0203247090342462e-07,3.860869025962774e-06,1.814133131455562e-06,2.0366987671079424e-08,2.7622651114549117e-07,1.4955246837507185e-05,1.2102913863939245e-05,8.304758498304845e-09,2.833227305429437e-08,1.6532596382526117e-06,4.977850904548694e-08,814.0669422149658,109,0
104,1349,1.895062046516749,3.00090491047488,3.9999999999999996,1.5,3.236130322435757,3.08855675761401,2.92695253693277,38.31712370473379,75.00000000000001,9.999998797276383,50.00000000000001,50.00000000000001,36.62136755642593,1.8950618710584348,3.00090491047488,3.9999999999999996,1.5,3.236130322435757,3.08855675761401,2.9269526369327696,38.31712370473379,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.62136755642593,84.19731763536522,14.321910690514375,0.5633499761480785,8.213169442495746,1390.0166435226247,3858.7901557434025,196.37905747781792,1276.6227567411404,30272.786536227177,119146.06790640645,32784.228665695,1529997.9327427973,123899.51669753986,166105.88359284672,24903.461600769435,2094511.2293711759,1014923.3139216378,155817.58454164246,759.9663769716803,114072.30572227738,8746.923804457176,32665.705508598847,1434.1012266353987,22318.114302298498,2128293.7892135675,421070.3772846783,16525.82781995767,788575.2945352553,0.0008366900793746301,0.0004572334269199965,0.1398787143866706,0.058699918525038454,3.399383869362541e-07,3.004233004984833e-06,7.054813937162905e-05,6.6311498278599895e-06,2.173607929827951e-07,9.796295056672152e-07,5.593612998627791e-06,7.661700768976076e-08,1.0452121361982494e-07,3.884135837730056e-07,3.6712701736370438e-06,3.596401184633726e-08,8.445427326125462e-09,1.0996951220900345e-07,4.7776700382516e-06,1.8802458475306841e-06,2.0355935170589418e-08,2.760455194715956e-07,1.494598292418444e-05,1.2095692989099038e-05,8.298751390072864e-09,2.8310093038361434e-08,1.6519748149017055e-06,4.974026446886075e-08,797.9258632659912,107,0
7,1958,1.8951665365756278,2.9999626334991474,3.9999999999999996,1.5,3.2319921667652487,3.079054425993402,2.926984229735491,38.35857900964051,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.625957551735326,1.89516653519856,2.9999626334991474,3.9999999999999996,1.5,3.2319921667652487,3.079054525993402,2.926984229735491,38.35857780691689,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.625957551735326,84.62943620780382,14.309390747094426,0.5636029795677167,8.226113111567024,1117.2688580637978,3808.9392929447504,190.01461656552522,1335.6114286683996,30175.30620703585,119119.94849885195,32773.94320943378,1528557.5711162705,123809.73461029577,166208.92313612474,24911.367697997688,2095781.3405802525,1005368.2224055354,156594.9051045826,772.6160571498841,114021.74724556241,8613.537921309293,32650.68890900664,1433.456280964288,22330.858805214044,2127901.628852384,420996.06058685016,16524.189913332248,788480.1988357785,0.0008365706779295788,0.00045709026802117817,0.13986913566979906,0.058709244867717024,3.3968349358701194e-07,3.0114801307172057e-06,7.1050051903296e-05,6.6330605001452945e-06,2.169897653398707e-07,9.787989488574108e-07,5.586995294799614e-06,7.650280427955116e-08,1.0434226487523838e-07,3.878611433387669e-07,3.6662739522728754e-06,3.589753528546456e-08,8.45668693759814e-09,1.1006153896069492e-07,4.787733253345077e-06,1.8814151054880781e-06,2.036010024606156e-08,2.7610669678258383e-07,1.4949328326468815e-05,1.209841659162689e-05,8.30058130735417e-09,2.8316190875233918e-08,1.6523326031530722e-06,4.975112116678903e-08,1121.7139327526093,151,0
178,2074,1.895235885758956,3.0001952380263885,3.9999999999999996,1.5,3.232957441124333,3.7450554263367533,2.9270558635100534,38.39183038667523,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.61196295231819,1.8952358421553157,3.0001953380263884,3.9999999999999996,1.5,3.232957441124333,3.7450554263367533,2.9270557635100536,38.39183038667523,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.61196295231819,84.6451287567597,14.370991879207088,0.5626613287874225,8.213443755361968,1149.4460806272014,3797.110760763181,190.12721125754666,1343.901064395149,30016.4254856007,118857.9352570049,32706.80094000254,1524843.3001035713,123302.76421466931,165815.81216474864,24854.395049472354,2089756.1644096053,1985660.76685023,110540.87904550736,196.10998022861105,120081.32003706679,8696.863540856115,32673.914406313026,1434.3930557987478,22345.372631259805,2129333.734648724,421189.5492566106,16528.354700278946,788753.6072179154,0.0008366793755512832,0.0004581143274562981,0.13987339632933118,0.058704802405242215,3.404622873438432e-07,3.0138323398208583e-06,7.109925201930003e-05,6.636989896066251e-06,2.1741456083898334e-07,9.809180285515626e-07,5.598638467875039e-06,7.666213535700315e-08,1.0452219918639167e-07,3.8866496827543146e-07,3.6738053849610024e-06,3.596288303037605e-08,7.404121278219824e-09,1.0164502023431105e-07,3.820044568555576e-06,1.8119146057027562e-06,2.037165653071099e-08,2.7626539459173943e-07,1.4957813483643975e-05,1.2105225447814987e-05,8.305527992726647e-09,2.833330699332159e-08,1.6533328282694818e-06,4.97812867818713e-08,1221.0209276676178,163,0
11,1712,1.8953178690522288,3.00414169280314,3.9999999999999996,1.5,3.229781568783462,3.7529688116838393,2.9269414315463047,38.23627636170075,74.99999879727639,10.000000000000002,50.00000000000001,50.00000000000001,36.58721879105419,1.895317845373761,3.00414179280314,3.9999999999999996,1.5,3.229781568783462,3.7529688116838393,2.9269414315463047,38.23627636170075,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.58721879105419,83.02295133067408,14.42904998070636,0.5628063239892607,8.141879848842189,1111.8378288291324,3825.0874868667033,185.9847736344439,1277.462833242766,30351.064490005632,118857.88274895317,32721.620303786756,1529236.0513765616,123465.29996020021,165236.78404268337,24799.1029680841,2082162.4552941741,2003293.848544152,110204.1482608116,193.49072298475946,120264.54559723218,8678.388969396685,32707.636087402258,1435.6707106297563,22398.74970289117,2131528.7987415204,421579.2973307458,16536.910380334142,789260.9794075985,0.0008370780618905086,0.00045883813404623986,0.1399114855614721,0.058664565901848105,3.460045094737358e-07,3.0185229977504812e-06,7.207396292219454e-05,6.635497410345669e-06,2.191817053838173e-07,9.854894838781697e-07,5.632327964854395e-06,7.722069234694623e-08,1.0536377740097784e-07,3.91384413933579e-07,3.6985579416183813e-06,3.627405772986515e-08,7.385460922827795e-09,1.0147333481910847e-07,3.8050440859268897e-06,1.8103901962307725e-06,2.0363359929790164e-08,2.761628081580507e-07,1.4952077592170707e-05,1.2100493782723705e-05,8.302541846681163e-09,2.8323831986312807e-08,1.6527718267963606e-06,4.976404463129737e-08,989.2660591602325,133,0
169,1130,1.8972003778092388,2.992178988611064,3.9999999999999996,1.5,3.2338545613211975,3.0581789835339195,2.9263562608071236,38.4223641221579,75.00000000000001,10.000000000000002,50.00000000000001,49.99999879727639,36.74094211066623,1.895472157462808,3.000572992680209,3.9999999999999996,1.5,3.2302799449860697,3.055764174969165,2.9269583707334923,38.32752272122383,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,36.62422955775801,91.04038009192652,13.370249339442978,0.6096269442677172,8.09226277385303,1107.1588105889446,3849.580874088939,199.61142481392378,1380.1038891820644,30562.600771421407,120642.01449588883,33140.204118975904,1543061.1101102945,126518.22448659262,169454.3270994131,25334.02712522122,2143592.4542828235,978529.868431916,157828.90448793204,794.0932234470382,113552.62644980254,8215.903287616558,32478.490011711885,1426.6193452991042,22165.33398165415,2116107.0715027056,419417.22041469964,16490.240803894645,786242.2044039508,0.0008319025612670869,0.00044195866478000237,0.1397663097284913,0.058833302451439036,3.28971931953418e-07,3.0129194542416615e-06,6.949796733688274e-05,6.670385293430411e-06,2.136116136616129e-07,9.677495959548192e-07,5.514730693512071e-06,7.535993958174596e-08,1.0286544515036483e-07,3.8225262069904184e-07,3.6152033923120403e-06,3.533530870602354e-08,8.52856235834993e-09,1.108730228361131e-07,4.8365042846284e-06,1.8944609933796299e-06,2.0484357726645744e-08,2.7776125990297723e-07,1.503981682578529e-05,1.2172137978366476e-05,8.348837747684263e-09,2.847884718718679e-08,1.6618104139341603e-06,5.003601262381208e-08,694.3006632328033,93,0
102,690,1.9476949672686281,3.2372490915379304,3.9999999999999996,1.5,3.088994493643546,3.6757766393533213,2.9237303233527023,32.89829490380465,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,34.353958859249715,1.9476945954234393,3.2371099721428376,3.9999999999999996,1.5,3.0889053288601787,3.6757948222654657,2.923728159690362,32.89587195112722,75.00000000000001,10.000000000000002,50.00000000000001,50.00000000000001,34.35723404285758,18.351376035359003,35.52714328455971,0.38406428137269877,4.79668999102719,1475.8106430450314,4114.856744773517,41.68590778400354,256.5192052529833,53520.913845270356,104731.27207155783,30368.06159510595,1655388.9400810185,115907.5781809374,120284.01401170497,19488.307303278965,1522320.5119772004,2009734.9568068914,124665.92657237402,297.8963202345491,127497.41042703479,12369.68399650665,36083.06718188843,1565.8909465205927,26570.94207783109,2347782.8513301252,456517.3967799783,17299.99641255437,835841.2633444382,0.0007956548521541821,0.0005014004589228889,0.14250708725975758,0.055981956261754014,9.200509517818676e-07,3.1897762399018566e-06,0.0001538451616686947,6.356898300494156e-06,3.7558175744390344e-07,1.3258847348691892e-06,8.506522771991599e-06,1.2693934691671565e-07,1.7678471168068676e-07,6.254067951343522e-07,5.868661066639736e-06,6.24563444418704e-08,7.000206198246504e-09,9.55684860099095e-08,3.6542540691721235e-06,1.6915906271512977e-06,1.89238669352956e-08,2.5720516028661925e-07,1.3915379391720168e-05,1.1255888400239338e-05,7.747052565441774e-09,2.6475381978521448e-08,1.5445240404396871e-06,4.648603860305833e-08,425.4863703250885,57,0
71,1740,2.1924061084625848,3.3237615427299487,3.9999999999999996,1.5,1.9999999999999998,3.670100193899879,2.913867934749334,26.070427315952486,75.00000000000001,10.000000000000002,46.60809335132874,50.00000000000001,35.80070660177014,2.1924061084625848,3.3237615427299487,3.9999999999999996,1.5,1.9999999999999998,3.670100193899879,2.913867934749334,26.070427315952486,75.00000000000001,10.000000000000002,46.60809335132874,50.00000000000001,35.80070660177014,22.774031063114986,8.063701737246657,0.45371784381608204,4.4255669168244385,828240.8383507556,7155.919860214691,231.11513955713406,1138.4369164460645,136378.76693609532,135363.91778386134,39778.23648296198,2406949.57173212,205399.32016576728,153145.1979699959,24988.646132807775,2079830.4623261746,1875900.5037477585,119234.62792525088,254.42397572643762,122160.77603634394,2874.1773864151673,33499.202499075116,1433.0780619528032,32000.99483640847,2188884.987341316,436002.3403281447,16858.934678644782,806507.5189199534,0.0008426614860947726,0.00040136700495150337,0.1379765336086545,0.06071579468824095,1.6134869979042443e-07,1.959458917302133e-06,1.3479045832618016e-05,5.3328026887851415e-06,3.434811960816165e-07,1.004620327645714e-06,7.074454453438353e-06,1.1175109490016542e-07,1.6882261127519893e-07,5.475048172313552e-07,5.125154330277231e-06,5.832958481837e-08,6.09591202274836e-09,8.308749607571728e-08,3.188316450158285e-06,1.4697141357479492e-06,1.6184171149011154e-08,2.2427540540695844e-07,1.2107740436536795e-05,9.775230341678737e-06,6.706058918218843e-09,2.2904257888732072e-08,1.3359803972928722e-06,4.020244123647039e-08,1316.4301738739014,134,0
