,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
169,R23,210,2,1375.75368142,14.132695778999999,15.49703533489515,3.22492277427,-5854.727948989999,1126.8339516880003,221.34195067979476,291.2244295554273,534.9219025112266
170,R23,210,3,1378.61633609,13.683089125099999,15.53478526891567,3.13068481514,-5927.88804229,1094.6695989539999,221.88112761612922,291.2244295554273,534.9219025112266
171,R23,230,1,1277.62347366,31.1780123097,13.942360257027152,7.27391167611,-4856.180977680001,1128.018097577,199.13674775083774,291.2244295554273,534.9219025112266
172,R23,230,2,1280.11224262,33.81454877219999,13.855147339675275,7.78498405073,-4726.1998702500005,1208.794604134,197.89109806146308,291.2244295554273,534.9219025112266
173,R23,230,3,1279.2790165000001,31.352512443700004,13.943739590266224,7.31578289276,-4854.83875546,1133.088249416,199.15644857123183,291.2244295554273,534.9219025112266
174,R23,250,1,1168.4244013700002,68.42685441660001,11.89675029031428,15.358418501380001,-3655.5041828199996,1176.284231799,169.91959165758678,291.2244295554273,534.9219025112266
175,R23,250,2,1165.0800408500002,67.6736483976,11.888858020073956,15.232353284990001,-3666.22669011,1152.3972417260002,169.80686748470245,291.2244295554273,534.9219025112266
176,R23,250,3,1164.64560577,67.42253001680001,11.924825561202743,15.22049890144,-3673.5568760399997,1161.9521407369998,170.3205867569735,291.2244295554273,534.9219025112266
177,R23,270,1,1014.5764938540001,133.0035150595,9.229974856595028,27.473945956975,-2388.3361432959996,1071.086458382,131.83041758212684,291.2244295554273,534.9219025112266
178,R23,270,2,1019.7502235580001,138.8805774411,9.12399310417679,27.911273927345,-2401.383037944,1054.672849135,130.31669529203862,291.2244295554273,534.9219025112266
179,R23,270,3,1017.4670221650001,136.19136732349997,9.20234624200924,27.561760122352002,-2391.111990416,1086.196042537,131.43580201115836,291.2244295554273,534.9219025112266
180,R32,241,1,1111.4201665700002,14.7753895849,16.324749597083404,4.9120333998,-4743.22340205,2047.20216479,313.79266486781876,318.9318805773142,432.3890645575434
181,R32,241,2,1105.62915596,13.92630487,16.334516427396366,4.667861673920001,-4918.6978193,1948.8592226,313.98040187983173,318.9318805773142,432.3890645575434
182,R32,241,3,1106.20028515,13.928856426900003,16.319494668715475,4.66216523681,-4913.05577825,1947.8470188400001,313.6916551729101,318.9318805773142,432.3890645575434
183,R32,261,1,1025.215281727,30.3467988671,14.512126242919715,9.98250821185,-4011.0137183300003,1970.3169443799998,278.95060439258253,318.9318805773142,432.3890645575434
184,R32,261,2,1030.197707177,31.532094280799996,14.489002527415284,10.30214672221,-3918.76135361,2021.70001689,278.50612270135485,318.9318805773142,432.3890645575434
185,R32,261,3,1025.592819154,29.635629138999995,14.58358362269804,9.844137668050001,-4089.2412515,1940.04607342,280.32415082842607,318.9318805773142,432.3890645575434
186,R32,281,1,925.722064398,58.750179346399996,12.303258433443093,18.41807243781,-3095.13440776,1890.90344188,236.49197357840788,318.9318805773142,432.3890645575434
187,R32,281,2,928.679549546,59.22348412349999,12.312246058084623,18.521100966189998,-3081.8512543599995,1906.33224027,236.66473277880638,318.9318805773142,432.3890645575434
188,R32,281,3,927.217404783,59.0255233138,12.307329963479633,18.478430483910003,-3083.90735244,1900.8012799099997,236.5702361117875,318.9318805773142,432.3890645575434
189,R32,301,1,797.528134193,117.42661846070001,9.190635526317623,32.04241198303,-1893.0031349739997,1774.71748385,176.66145483464598,318.9318805773142,432.3890645575434
190,R32,301,2,806.91668127,121.5714290112,9.141133767295052,32.30718113698,-1809.9034966569998,1826.79087966,175.70993709240065,318.9318805773142,432.3890645575434
191,R32,301,3,809.624130727,124.4339162332,9.068907235240072,32.472272214177,-1797.8680617119999,1799.84083754,174.32160609026744,318.9318805773142,432.3890645575434
195,R41,210,1,876.61568761,8.99344342931,14.532433194773377,4.09409233489,-5761.83111008,887.536962663,427.01005479309424,288.46876272146005,337.27394824489454
196,R41,210,2,876.9353591109998,8.89543969837,14.521562364685797,4.0444063687,-5762.08971048,879.7894301509999,426.690634521958,288.46876272146005,337.27394824489454
197,R41,210,3,877.918657337,9.49065858442,14.502618210456108,4.28229938312,-5687.63183285,930.2976585279999,426.13399378415386,288.46876272146005,337.27394824489454
198,R41,230,1,810.7933848600001,20.3753137114,12.98988413285418,9.29740622896,-4772.941400260001,891.3272901480001,381.68495674357763,288.46876272146005,337.27394824489454
199,R41,230,2,811.918814906,20.747285513,12.965672822400288,9.408728297480002,-4757.1738921900005,902.24036576,380.973549860438,288.46876272146005,337.27394824489454
200,R41,230,3,811.619110868,20.3459782076,12.994508682176745,9.25874735985,-4778.1253518700005,890.9284198040001,381.820841012451,288.46876272146005,337.27394824489454
201,R41,250,1,733.5594255279999,42.3237382927,11.032244740181,18.34894134595,-3692.96505752,873.621910933,324.16315752889835,288.46876272146005,337.27394824489454
202,R41,250,2,737.616716383,43.606042069500006,11.003196234104989,18.78673789838,-3689.37304392,877.9454402969999,323.3096181384241,288.46876272146005,337.27394824489454
203,R41,250,3,735.7495417270001,43.028176526900005,11.028302015901016,18.74361321421,-3696.16402211,875.6921902009999,324.04730749275745,288.46876272146005,337.27394824489454
204,R41,270,1,633.65697844,88.35703980199999,8.311048423614237,33.759536741672996,-2384.1268865800002,826.776765563,244.2055776338917,288.46876272146005,337.27394824489454
205,R41,270,2,637.569516168,91.0731765712,8.24918634117482,34.135218827113,-2356.9140944289998,858.1023333740002,242.38786886771132,288.46876272146005,337.27394824489454
206,R41,270,3,632.578972633,89.5011583646,8.23932312081399,33.93926036061,-2343.0246323479996,852.258076633,242.09805544071904,288.46876272146005,337.27394824489454
210,R50,130,1,397.42976160899997,5.0741767168,8.323257032525712,3.17611138992,-2896.44019957,536.5558325869999,518.8254344725392,189.40062140434526,161.6879394837474
211,R50,130,2,397.660392797,5.277551058429999,8.307551601407587,3.2901299442700003,-2870.8117786700004,556.1281762870001,517.846445467202,189.40062140434526,161.6879394837474
212,R50,130,3,397.43255958000003,5.137959854889999,8.308354150248435,3.2175370173099997,-2880.9904146300005,543.288419662,517.8964718870772,189.40062140434526,161.6879394837474
213,R50,140,1,379.88996086099996,9.12076558069,7.839582838341064,5.890649451570001,-2464.9366920400003,586.4774221109999,488.67588208452946,189.40062140434526,161.6879394837474
214,R50,140,2,379.628231694,9.176362041560001,7.817525250570879,5.92416662779,-2448.08359796,588.437538118,487.3009350519482,189.40062140434526,161.6879394837474
215,R50,140,3,379.862278778,9.22767931609,7.822202360363795,5.960512542010001,-2449.40012909,591.7732616659999,487.5924799977431,189.40062140434526,161.6879394837474
216,R50,150,1,359.17183806800006,15.08702664169,7.226330125939096,9.88250248268,-1994.52861197,611.389143849,450.44912737659945,189.40062140434526,161.6879394837474
217,R50,150,2,360.451404714,15.292937780299997,7.241056581304218,9.982909417310001,-2005.34602531,619.15709608,451.3670924920815,189.40062140434526,161.6879394837474
218,R50,150,3,360.21331577399997,15.4376047179,7.22949014149477,10.07995483356,-1989.58933677,630.385829016,450.64610512668037,189.40062140434526,161.6879394837474
219,R50,160,1,337.37125318600005,23.667983526800004,6.549609667812017,15.473695699479999,-1543.211086814,621.38058616,408.2661472845265,189.40062140434526,161.6879394837474
220,R50,160,2,336.583317497,23.5890237722,6.52820196778798,15.31572321583,-1536.0435126050004,614.022964793,406.93171063038676,189.40062140434526,161.6879394837474
221,R50,160,3,337.46532621,23.7886425009,6.526905476529649,15.422611624580002,-1535.36158152,621.81087747,406.8508945943368,189.40062140434526,161.6879394837474
222,R50,170,1,311.614825759,37.778963066699994,5.61405769391127,23.44609911833,-1014.3195715794001,611.230564556,349.94905369557546,189.40062140434526,161.6879394837474
223,R50,170,2,312.02386352900004,37.7766676683,5.626953246561031,23.34406072979,-1015.2963941092002,630.3306761299999,350.75289054455544,189.40062140434526,161.6879394837474
224,R50,170,3,313.29531842,38.8318846771,5.604720961189493,23.72562591339,-1016.6592041084999,643.2080199510001,349.3670538375872,189.40062140434526,161.6879394837474
