Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
22,165,23705.31782249345,3.4678264115888613,3.5579023999670714,3.531684218102919,3.4188085221634985,3.739949789673574,2.5934666110551934,3.3044890404697416,2.797546963421488,2.913482617910284,2.92933004937436,45.837621368673865,47.86158032748363,53.10664376189163,35.83576933506697,38.841808219144674,10.000000000000002,32.87576280660223,42.183119974938435,21.014857214324923,26.26822384296399,23705.316934117,3.4678281392078096,3.557900664404752,3.5316873074336366,3.41880260999057,3.7399524317969792,2.5934662122161676,3.3045015282684305,2.7975427102263533,2.9134922260780183,2.9293299521510443,45.837555065482036,47.86164431828267,53.10658356460864,35.83580520557236,38.84197205655246,10.000000000000002,32.87567860224563,42.183202600553436,21.014845704498843,26.26822354873764,1.2600255107904506,198.28121814408115,300.44470785448715,6.108095056978836,28.641785888876946,744.2583599214915,673.6051691895819,18.78820467808658,4.812329772024026,2256.394974125554,1709.8767937437726,48.569127473062224,7.8412022762820905,0.8490887436207116,16.788809643875968,46.354710982344834,10.439112861025919,14.830188026139815,26.31274261565344,18.15477710774065,32.376437178372065,12.994885792583071,36.02495556307168,15.601586490569542,3.649845569365611,34.29966955336859,30.281078841463753,20.23245748173234,4138.170225858688,173.0,3633.0,971338.7952142168,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
26,173,23600.763618655372,3.4722290073685613,3.6271769353514354,3.4984993022385047,3.456610392132779,3.800559501842462,2.5873265740205955,3.0592629621318777,2.7901822152791627,2.9132288974325733,2.928836710595,45.60468867680693,45.23735749158142,52.11708846760061,33.75563295993789,37.770133715116685,10.000000000000002,37.25069293446088,42.416848977379125,20.27629528733254,26.27612936832193,23600.76292735375,3.4722293366824317,3.627176223373476,3.4984991183392773,3.456612956126232,3.8005657313488066,2.587327651964909,3.0592774657042474,2.790181682785114,2.9132251253851775,2.928836740173674,45.60466921305317,45.237394989749404,52.11725378775314,33.75554453956306,37.76978399129754,10.000000000000002,37.25082030606978,42.41686068217783,20.276314846196733,26.2761297703918,1.3201750218832962,219.25486897570613,303.83458465791716,6.363457290526482,22.087222160377728,703.3344647070222,588.8210105220709,15.948111406888497,5.0840339245088515,2409.02061127202,1826.206639819847,53.42607143461741,19.39050296346528,2.6459885353132537,4.725506684685634,37.38289621652812,8.123481948675403,9.745591302351642,29.767701303065138,14.508469557500387,3.8950566121990065,19.981184873131852,10.022529429029305,10.358405664332672,1.3229222775983074,15.317893753925627,20.470858387885478,17.793430776756665,4127.552697658539,180.0,3780.0,951988.8214124286,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
112,123,23737.333728002857,3.4644898879201627,3.5085936130903823,3.444611624520792,3.357898887382361,3.7620042342145874,2.5969284360560145,2.9635194095670188,2.7847609282306482,2.9393247161751184,2.9297537605582185,45.93052359343156,50.041663666384444,56.08623035580461,38.21581100212167,39.5771968503908,10.000000000000002,31.54856292649692,42.13490130674248,20.402096815980926,26.299451940144614,23737.333441535073,3.4644891795393677,3.508595664165814,3.444613737889965,3.3579044789564136,3.762008454625824,2.5969300653987504,2.9635275711964777,2.7847583252162593,2.939322171954823,2.9297536596608613,45.93054106595722,50.04160035987051,56.08625628294892,38.21560328865208,39.577140468508944,10.000000000000002,31.548488893108512,42.134875476735075,20.402001956940655,26.299462835962853,1.2501591031463384,203.33726768656874,290.99329064774463,6.222464680183268,23.504133954630724,729.7524811304116,692.8338975032518,17.25209908174549,4.741945968997363,2251.1619648701326,1703.661747291686,49.00298346496709,2.8262411368706823,4.43534844857878,31.560483716570168,55.84589085048478,7.001088232363996,5.297923063523402,26.022857162666487,17.923810288320162,1.9657051865661512,54.092167318496735,37.90178345741978,3.991458633815496,2.4267183306849547,22.307879825069776,19.59885900747895,24.05408218456437,1650.6774899959564,132.0,2772.0,940844.7822071207,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
85,234,23963.535001062086,3.4678639976239882,3.3810650004816156,3.50446023983191,3.6915339078537097,3.691839624981474,2.619367199843082,2.9810506261151133,2.7594761736958757,2.916669464835423,2.9293066277835096,45.792304400138875,57.049963754515666,51.97676077995202,27.315290100784257,37.21940676005323,10.000000000000002,35.418795055337604,42.24041584105905,22.881205169217697,26.28955818026487,23963.52365462952,3.4678502107460947,3.3810766956250276,3.50446285866137,3.6915272460999593,3.691853531500873,2.6193658194223475,2.981046117615245,2.7594680954914534,2.9166637457575533,2.9293041976787197,45.79235871741847,57.050007444744125,51.976701449765464,27.315439683839184,37.21947423633808,10.000000000000002,35.418767884216244,42.24043765445499,22.881193202330103,26.289471972053157,1.2979563919878436,215.53019920789458,296.11152585298345,6.331499960051237,20.30241552153524,780.9199798056114,745.7558202949042,16.457009284264014,5.6479884985490845,2103.548717490381,1588.936609180052,52.06397952518624,0.36831158432129824,36.56412514674781,62.65842662864807,71.52752685045733,8.955957095196649,4.954151482409256,24.45518147994521,15.416932710414123,2.2056106975364558,53.47032329879334,28.92928261902595,8.613806321534835,7.4857936174826145,44.98084721410055,32.34548068920161,29.393039238390735,3017.91774892807,240.0,5040.0,907110.9306120285,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
61,176,23610.810903637026,3.464909897145443,3.56853563855256,3.5194984905662,3.325896430073672,3.852116462926669,2.5868824610495755,2.7546588868049344,2.796299515244089,2.9199615051292227,2.929575027576189,45.983690580515436,47.33839345607456,48.02431883302007,38.78272155100685,36.59889258638376,10.000000000000002,38.58646711575114,42.25049687298414,20.07620481668859,26.279586477326326,23610.810897862455,3.464909888805037,3.568535647054551,3.519498529662955,3.325896386678883,3.8521164413085325,2.586882467412228,2.7546587830175806,2.796299533128171,2.9199614869445467,2.9295750281688,45.983690408843735,47.33839280400794,48.02431661197372,38.78272259585934,36.59889244144582,10.000000000000002,38.58646552641395,42.250497309279815,20.076205732604468,26.27958668104984,1.3051714676749362,218.90660255152355,292.8290201685727,6.336502743450584,23.874699747236065,662.0323104909664,607.5838523493999,15.393156720914423,5.541490828876597,2261.7259723231678,1713.6806088752403,45.738262044436006,8.258886859467294,2.15801296779639,16.389851000994376,41.42428985240057,5.363315884119138,4.363103525565382,30.234033041013607,15.398303084547836,0.26340589101960166,22.331604332926442,42.6160684982882,2.8699872848640195,2.0648930034484856,20.424679661349003,14.878295366836781,23.02506383336826,3964.4393718242645,181.0,3801.0,914013.777506575,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
63,322,23661.999874865825,3.4613642741812454,3.5001858875270164,3.4504703007124466,3.5205698532172076,3.724869508424207,2.6019664780305876,3.3402710384969985,2.7824554741486813,2.902253747036156,2.9299830940125156,46.11274195133271,50.46873647469568,58.615525973649866,32.70725502471512,33.300663527813455,10.000000000000002,34.55545007013335,42.06413542317949,24.22998459716005,26.288110953623676,23661.999634940246,3.4613647790507986,3.5001846754266412,3.4504727453952153,3.520569867949561,3.7248723343385985,2.6019664343796975,3.3402799274374506,2.782454794974591,2.9022525289145773,2.9299829980421856,46.1127081037954,50.46879211210885,58.61551650644683,32.707214548493596,33.300672046420964,10.000000000000002,34.555439519265114,42.06416403555831,24.229916661738823,26.288115339696766,1.2234546505550181,189.80056477820003,289.61792334673396,6.005497216492034,23.773337475706484,716.8426184842758,715.0579829174787,16.76403201746674,4.53314871402757,2128.7613709215902,1611.089468139674,45.35303664006749,3.0377081853083423,4.744427053173606,31.573555738236525,55.98213944245958,12.777079128332353,5.225894433520658,15.53115044118092,24.003412104445736,35.939934523879124,14.616505006552602,65.6240562508325,15.349988634019663,4.696513069029674,34.06516770225047,33.72484689629998,24.201847667159605,3967.563673734665,327.0,6867.0,947201.1682744316,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
74,279,23545.73302822386,3.4654435804616943,3.57160540162638,3.5252383357589507,3.3731958326354645,3.8383352184617214,2.5926441557153552,2.922485512566064,2.788372855452632,2.913419046682439,2.9297046399411,45.94331219396126,47.20550645285536,48.94919508262239,36.44414394862752,36.135370861839455,10.000000000000002,36.787443969282315,42.28899690890239,20.67291813790243,26.284581944790606,23545.73234596442,3.465442501214841,3.5716003563020973,3.525240927654595,3.3731925695221747,3.83833043462017,2.5926430762045864,2.922482571790068,2.7883750460164336,2.913421982910001,2.929704176784907,45.943333041637366,47.20568805690796,48.949009391883955,36.44418887731121,36.13562096085597,10.000000000000002,36.787583244401176,42.28902236734172,20.67287635222372,26.284589310233198,1.281941016959326,217.23577670498315,292.5416457758392,6.385702618429752,22.199687909277124,670.909191975031,618.8522592059687,14.975102394557382,4.94852393603105,2236.199720103397,1694.0357230105913,46.96888789218187,10.983367442442558,4.847258770142146,13.884146188259539,37.29268506220887,6.877576322603284,7.154107327754659,32.04199546082209,14.35783401489687,1.0077554947580392,17.895856452512174,24.975638681530466,6.531151809380292,2.6684512996358527,28.25817580956399,13.793673823296867,26.88445113828307,3600.6331243515015,289.0,6069.0,923311.6878829836,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
71,286,23323.498047255787,3.464013597311932,3.597009125543942,3.3520025970168166,3.547184837070313,3.5837256986239847,2.5891393526706965,3.0415423907714545,2.7677124270994735,2.927215900658853,2.9296137270973914,45.99460386662535,46.297970716020764,66.0693177729943,31.96700611059554,32.61018756105277,10.000000000000002,28.701036076413423,42.10330622422388,27.90629935701888,26.287765687180638,23323.498028835147,3.464013856570417,3.597008658471506,3.3520076738838216,3.5471750247812714,3.5837268908650444,2.5891394005396364,3.0415445457379158,2.76771318516275,2.927213529188319,2.9296140536639905,45.99459998982755,46.29794091073149,66.06923924395493,31.96722892858522,32.61023206177686,10.000000000000002,28.70107312656439,42.10331344836972,27.906258176685824,26.287776126683703,1.2872451145300494,210.18916587207968,291.63562202129674,6.2254079857936695,13.667596209124014,646.841768135424,623.1913657025912,13.509399076249515,5.336868575738681,2264.119362769249,1714.591283151257,46.486987092414836,13.566997818896684,1.6388925467104083,8.84083770244679,39.637005278756874,12.934473780227908,5.867891030599355,14.633904176871564,31.670706087203172,3.4058707658506986,89.64610892627697,53.03652664623671,3.625041616337551,0.6379129704799579,14.926075684221056,20.142935162308735,27.882102669822476,3765.4259486198425,292.0,6132.0,967070.0997821325,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,332,23562.799183358937,3.4651870067731325,3.537875161640268,3.5282956478435374,3.4495189095966277,3.820465245429054,2.5950864629444936,2.971652364646485,2.7888789741242888,2.9173053383159884,2.929487785957771,45.94649697432227,48.682655885479214,49.48317355574278,34.05660974812142,36.43522595999468,10.000000000000002,37.357629780659884,42.17140186018998,20.75445663066266,26.28386175507363,23562.799073765415,3.465186820232242,3.537878105855901,3.528286163664544,3.4495123491017794,3.8204576624533053,2.5950853103620384,2.9716466288915697,2.7888883992394957,2.9173111612569835,2.9294876702380392,45.94651755900398,48.682398176989835,49.483332458138634,34.056863970963114,36.435058112463864,10.000000000000002,37.35749245225935,42.17126805506145,20.754650939380852,26.283815383828752,1.2970448848499732,212.73259154124824,293.53976388412605,6.252459573907514,24.308030547416784,710.6419924849529,667.4089388404917,16.84529535363238,4.792818315831907,2221.752646292981,1682.7366968484869,47.251320453187404,5.812857329020765,2.2105362842093905,22.082547453923286,47.38700889186801,6.636982007765518,3.693772304320995,23.357038026210137,16.28019476553694,2.3345550485840323,13.69725796420421,18.53258269445326,9.251487417389999,2.879622990205082,24.694671569216048,18.724626556859857,23.941899712698486,4388.575009584427,349.0,7329.0,938890.4962622258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,186,23444.90930491656,3.461835071046367,3.5708751584591774,3.407291139774286,3.5019736657013656,3.6346942912656925,2.5892111979934587,3.1274714007102187,2.77392871139336,2.926855279389813,2.9296597339799324,46.1059238575144,47.339623091517375,61.24989817649747,33.53419910553597,33.930362610807265,10.000000000000002,30.601631994289495,41.98199160871604,26.064073157205637,26.2885674655705,23444.90929398981,3.4618350679420007,3.570875299700183,3.407291398946767,3.5019726518946506,3.634691634638007,2.589211027854104,3.1274713399336367,2.773929053367499,2.9268551732799057,2.9296597390498564,46.105923869163774,47.339616676805036,61.24989392511045,33.53424526399285,33.930407083350836,10.000000000000002,30.601640038427387,41.98198958269083,26.064104030044845,26.28856742239838,1.3045410265830295,211.59523680443633,288.90979184334685,6.177648510031886,16.247207863748287,662.6768078949247,657.6703997170636,14.821047519462589,5.4898207745807435,2222.52303990038,1682.839347100386,44.47632617302778,8.387833166292536,0.3044703407205317,15.062853560362434,46.665390903492224,12.76662360230581,3.592974378634283,13.265665611211013,30.756908659221903,9.621711253623797,61.52023869134485,48.38112791915831,6.925614009420515,1.4867274596222249,20.196616156539555,18.73632128179712,28.683654762985103,4471.269845724106,189.0,3969.0,927429.7709840143,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
