,molecule,temperature,restart,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
93,R143a,260,1,1152.5133246300002,14.408200143,18.717401036088013,3.37893736116,-114366.26751399999,-19624.4638785
94,R143a,260,2,1153.3209682999998,14.157519456000001,18.754970743148228,3.3121111490199997,-114785.31344000001,-19265.685658100003
95,R143a,260,3,1152.77356097,14.131047304199999,18.754536409949306,3.3076078721099997,-114779.75991300002,-19274.833274999997
96,R143a,280,1,1087.24586363,27.263801953799998,17.189137249808994,6.48528435145,-113100.280518,-19422.8499571
97,R143a,280,2,1085.77953572,26.027150603800003,17.218057793136506,6.214020656740001,-114138.67773300002,-18478.281946799998
98,R143a,280,3,1087.6405923499997,27.2183246988,17.1686694106692,6.4671853998,-113177.144154,-19356.8691608
99,R143a,300,1,1014.39925099,49.337103152800005,15.342956096337524,11.53592143757,-111711.98628100002,-19351.505469199998
100,R143a,300,2,1011.039700028,48.5772741238,15.302067671856474,11.372357837280001,-112028.71940500003,-19029.1021513
101,R143a,300,3,1012.4395216620001,48.7010946626,15.327483058430548,11.439696711219998,-111784.130102,-19259.007550699997
102,R143a,320,1,925.8443690809999,85.45034166619999,12.992851588560882,19.02194184677,-111609.614651,-17920.7488301
103,R143a,320,2,927.94513372,88.0253367147,12.950689159439213,19.616012167562,-110377.083424,-19064.1426811
104,R143a,320,3,927.4319668639998,86.9610802169,12.989144272737757,19.465496263718,-110585.991076,-18871.7317898
105,R152,260,1,,,,,,
106,R152,260,2,,,,,,
107,R152,260,3,,,,,,
108,R152,280,1,,,,,,
109,R152,280,2,,,,,,
110,R152,280,3,,,,,,
111,R152,300,1,,,,,,
112,R152,300,2,,,,,,
113,R152,300,3,,,,,,
114,R152,320,1,,,,,,
115,R152,320,2,,,,,,
116,R152,320,3,,,,,,
117,R152,340,1,,,,,,
118,R152,340,2,,,,,,
119,R152,340,3,,,,,,
120,R152a,260,1,1038.8427187819998,4.7833878492699995,22.37448830007885,1.478754967072,-71825.2195757,-12895.83990295
121,R152a,260,2,1038.92780204,4.86941528032,22.363214978519093,1.505434280641,-71540.88053080002,-13132.4264647
122,R152a,260,3,1036.9839483619999,4.64720785937,22.354228838366996,1.4375516718380001,-72270.5442961,-12522.135517300001
123,R152a,280,1,990.217077104,9.91757771863,20.929858342689112,3.17426297034,-70045.6703533,-13117.526123880001
124,R152a,280,2,988.5838997620001,9.903428514620002,20.91863434651811,3.1778906963399995,-70055.5946404,-13095.139010589999
125,R152a,280,3,989.8744751080001,10.24426516689,20.928958213109443,3.2836429629799997,-69517.0830001,-13552.5575308
126,R152a,300,1,938.834760073,18.9761291891,19.344585762521273,6.18900166866,-68137.38871059999,-13450.08721062
127,R152a,300,2,936.0052830420001,18.874477872699998,19.318106453691673,6.16297531629,-68166.0737449,-13406.016344399999
128,R152a,300,3,935.681222505,19.0988598146,19.28702131471228,6.1950348452099995,-67966.6707783,-13552.36110409
129,R152a,320,1,878.599975728,34.4795133299,17.369191239178967,11.10531363203,-65969.7279786,-13952.604069609999
130,R152a,320,2,879.0267311389999,33.8544509491,17.403119452797707,10.93510946339,-66257.57689799998,-13703.927968130001
131,R152a,320,3,879.6196735990001,35.2104573883,17.339410128070746,11.22964387619,-65491.193677699994,-14367.38995018
132,R152a,340,1,810.237270214,59.5132504664,15.069058581712438,18.40279594138,-64262.2089542,-14138.772251800001
133,R152a,340,2,809.960968506,58.9987546581,15.089323106873234,18.0966383348,-63982.8053232,-14395.579780400001
134,R152a,340,3,811.3105104450001,60.1403345002,15.003252401907357,18.34508976016,-63805.722727099994,-14556.35118946
135,R161,220,1,860.311064593,2.55647393266,20.038444162182117,0.939722429005,-22053.6391638,-8635.439266840001
136,R161,220,2,860.012114965,2.35865807363,20.085635559590248,0.870322526291,-23247.507436800002,-7963.6062095
137,R161,220,3,859.4094067139999,2.3176011714399998,20.027426265897642,0.8554684711130002,-23460.221093199998,-7822.88224237
138,R161,240,1,820.1906895980001,5.689444614699999,18.8896272918867,2.2226858286200004,-22586.6785902,-7490.006804160001
139,R161,240,2,820.3883806169999,5.82741977384,18.842838620807896,2.26838309392,-22264.2639637,-7677.83755792
140,R161,240,3,819.5106961549999,5.5701257763,18.86060297995078,2.17668926332,-22851.684663,-7333.61270519
141,R161,260,1,777.396269843,12.3855573863,17.477107699174987,4.9821662697799995,-21225.4792981,-7463.028060459999
142,R161,260,2,776.920972089,12.083671887000001,17.4886453974138,4.88076854685,-21525.7416009,-7276.124939930001
143,R161,260,3,778.645300207,12.4105598743,17.51864824957316,5.00336770692,-21211.858719099997,-7472.721045939999
144,R161,280,1,730.722958119,22.9993700308,15.93045103643153,9.365160455400002,-20436.228934100003,-7074.30734678
145,R161,280,2,731.880566636,23.7946917164,15.927417524662255,9.6457637677,-20034.932,-7337.07941356
146,R161,280,3,730.608299474,23.145566169000002,15.934998993752862,9.43365999294,-20385.7514143,-7107.226505850001
147,R161,300,1,680.185699862,43.618265435,13.909274262127353,17.04621674619,-18308.976786199997,-7594.530789
148,R161,300,2,678.266484335,42.9516046009,13.947047526353563,16.905830771030004,-18513.410293899997,-7447.42924878
149,R161,300,3,678.514042702,41.5991671755,14.01438781104328,16.553975996740004,-18899.7674106,-7187.79077843
150,R170,210,1,551.580135649,7.709312713550001,13.771880296419063,4.13461800872,-1794.8756843394,2139.5302655100004
151,R170,210,2,552.782030768,8.081757630529998,13.764560130181536,4.32731427069,-1773.960778097,2240.54463905
152,R170,210,3,551.577492047,7.640160058550001,13.754811701107641,4.09781949689,-1791.788087492,2120.02719232
153,R170,230,1,517.464567868,16.086650197799997,12.567888993797117,8.90397498999,-598.6570845585413,2361.6923030300004
154,R170,230,2,517.454712445,16.7801910511,12.542898450808423,9.196538618559998,-594.949351037053,2457.4036562799997
155,R170,230,3,517.08335924,16.0509268419,12.571572592140635,8.89078475054,-594.151179788227,2355.36047876
156,R170,250,1,477.766593035,31.6662549604,11.012186017883984,17.271462603299998,627.4940221557371,2633.75539331
157,R170,250,2,477.621625476,31.649771820500003,11.004082801645806,17.16800942642,625.8703208474429,2648.05151677
158,R170,250,3,476.562405769,30.5029262618,11.037166339278505,16.69993449174,649.1306719417129,2543.18693814
159,R170,270,1,427.832661843,57.1165350816,8.95193593492578,29.186217869890005,1852.696256879,2820.8810928000003
160,R170,270,2,428.859658041,57.6058796153,8.92041392450729,29.140576918249998,1838.1974451639999,2848.8402218399997
161,R170,270,3,429.547879652,57.593422197399995,8.942783293525407,29.116959221740004,1847.4058117920001,2781.56850223
162,R170,290,1,355.864527746,111.15209476119999,5.669332190937025,46.583703845083996,3007.91777073,3475.23720644
163,R170,290,2,355.01033601299997,112.7036834345,5.5919796302559925,46.832333092279995,2913.47040523,3657.6422373600008
164,R170,290,3,344.69197670600005,103.65282961220001,5.700744216729715,45.497157320456495,3521.53350703,2781.92225267
165,R23,190,1,1448.14908719,5.2517011809800005,16.595677533529788,1.1350448809149998,-6661.5360728,1082.327059982
166,R23,190,2,1448.2236348300003,5.61950807369,16.57877227613054,1.2126552318050001,-6512.959677940001,1154.862993464
167,R23,190,3,1448.27302478,5.77351575516,16.59248363217144,1.243359094867,-6462.85304345,1185.6133314939998
168,R23,210,1,1361.50376036,14.979977178099999,15.273493207303222,3.4003046818800002,-5623.126861979999,1190.966254276
169,R23,210,2,1364.31794827,15.217694696199999,15.28269036111962,3.44560395023,-5601.65034885,1208.9900872669998
170,R23,210,3,1360.5150473400001,14.111891690499998,15.275719198810723,3.22044246178,-5716.86334118,1127.726825732
171,R23,230,1,1266.5840569,34.881198464200004,13.658140306253609,8.00468391095,-4573.928495640001,1240.369216717
172,R23,230,2,1266.1193860800001,34.8021006319,13.679204897631726,8.011667603989999,-4577.54297809,1242.183311252
173,R23,230,3,1264.6851523899998,35.4250045804,13.628856666490458,8.11838004814,-4532.5622635400005,1258.904392594
174,R23,250,1,1146.55217114,71.2875346084,11.61232798161794,15.82333547729,-3458.42686291,1215.7276268379999
175,R23,250,2,1151.8629479400001,72.1953915963,11.64374403618168,15.96349342319,-3470.39932406,1231.2580310060002
176,R23,250,3,1147.31057486,69.70439944019999,11.668206381669375,15.65596089327,-3492.5617168300005,1200.583725931
177,R23,270,1,999.118315902,142.95317707390004,8.872349408988857,28.599647222518996,-2222.901111078,1107.518537268
178,R23,270,2,1006.116835165,147.9466634199,8.82403471756314,29.046899337464,-2209.6481590509998,1133.999224792
179,R23,270,3,1009.8912290300001,153.25537873349998,8.74741965374659,29.790668837217,-2198.8094076889997,1141.143745937
180,R32,241,1,1085.440806037,16.185586671899998,15.935770836000811,5.325620595769999,-4266.3480432999995,2222.24338308
181,R32,241,2,1083.1011822399998,15.5808353363,15.958898437147937,5.17383807393,-4393.030405889999,2156.56266805
182,R32,241,3,1083.34232788,15.694074632499998,15.94790540367563,5.196875539570001,-4368.863002259999,2168.9429666899996
183,R32,261,1,1000.258702208,32.8189318557,14.115693322461052,10.70374758484,-3626.56834226,2110.85356469
184,R32,261,2,1000.737318051,32.542290630000004,14.129940909641086,10.63518327697,-3654.17990912,2097.80276128
185,R32,261,3,1000.251551211,32.754979915999996,14.129073991474701,10.64139098937,-3636.63208076,2107.03445212
186,R32,281,1,904.752789395,67.37838814559998,11.732667460871633,20.1994961635,-2603.14837386,2086.7982220199997
187,R32,281,2,900.392374037,63.911957447800006,11.822803775001193,19.49279744739,-2737.9723991600004,2009.6352423499998
188,R32,281,3,906.250226365,67.2871172192,11.760680847293864,20.17315955942,-2605.9942350600004,2095.0040875299997
189,R32,301,1,758.4980477150001,127.2117488529,8.509917464666717,33.283786936543,-1505.0721376699998,1887.91210359
